"unix_time","race","arstmade","lat","lng"
1315660800,"Q","N",40.72188,-74.00272
1315483800,"W","N",40.703588,-74.013113
1315947180,"B","Y",40.709556,-74.006434
1315864800,"B","N",40.71552,-74.009238
1315782000,"B","N",40.72034,-74.002222
1315951200,"B","N",40.719396,-74.001883
1316016180,"A","N",40.719588,-74.002171
1315660500,"B","N",40.725511,-74.004029
1315684800,"A","N",40.720628,-74.005209
1315676700,"U","N",40.709556,-74.006434
1315678200,"B","N",40.71552,-74.009238
1315938300,"B","N",40.711534,-74.010464
1315837200,"B","N",40.709556,-74.006434
1316059500,"B","N",40.712352,-74.008891
1316107200,"W","N",40.709146,-74.013082
1316096100,"W","N",40.70148,-74.012543
1316024820,"W","N",40.709832,-74.014669
1316100600,"B","N",40.704982,-74.012046
1315968360,"B","N",40.723625,-74.004787
1315859700,"W","N",40.709146,-74.013082
1315970580,"W","N",40.725431,-73.99677
1315872300,"W","N",40.709146,-74.013082
1315858800,"Q","N",40.709146,-74.013082
1315578900,"W","N",40.709709,-74.012837
1315953300,"W","N",40.710927,-74.014262
1315724700,"B","N",40.711534,-74.010464
1316097600,"Q","N",40.70148,-74.012543
1316098920,"B","N",40.70148,-74.012543
1316127600,"Q","N",40.720628,-74.005209
1316017800,"Q","N",40.71552,-74.009238
1316116800,"B","Y",40.710327,-74.009544
1316066940,"W","N",40.703588,-74.013113
1316126220,"A","N",40.709146,-74.013082
1316124000,"A","N",40.709305,-74.011935
1316323800,"W","N",40.706176,-74.017929
1316365200,"A","N",40.719396,-74.001883
1315831500,"W","N",40.710134,-74.012646
1316334600,"B","N",40.708529,-74.006189
1315831500,"W","N",40.710134,-74.012646
1316276520,"A","N",40.723746,-74.006115
1316065500,"W","N",40.7276,-74.002612
1315669500,"B","N",40.725431,-73.99677
1316124000,"A","N",40.709305,-74.011935
1316334420,"B","N",40.707903,-74.006019
1316334420,"B","N",40.707903,-74.006019
1316124000,"A","N",40.709305,-74.011935
1316286900,"W","N",40.709492,-74.01024
1316151600,"W","N",40.710927,-74.014262
1316286900,"W","N",40.709492,-74.01024
1316286900,"W","N",40.709492,-74.01024
1316286900,"W","N",40.709492,-74.01024
1316205600,"A","N",NA,NA
1316286900,"W","N",40.709492,-74.01024
1316286900,"W","N",40.709492,-74.01024
1316286900,"W","N",40.709492,-74.01024
1316212200,"A","N",40.709832,-74.014669
1316235000,"A","N",40.719777,-74.006807
1316013000,"Q","N",40.720628,-74.005209
1316020200,"Q","N",40.703588,-74.013113
1316467800,"P","N",40.706707,-74.00233
1316429100,"B","N",40.704557,-74.014257
1316200200,"Q","Y",40.7223,-73.999437
1316402700,"Q","N",40.709497,-74.01389
1316409480,"B","N",40.70628,-74.017886
1316454000,"B","N",40.709146,-74.013082
1316466300,"W","N",40.710134,-74.012646
1316412000,"Q","N",40.709146,-74.013082
1316412000,"W","N",40.709146,-74.013082
1316471100,"Q","N",40.710927,-74.014262
1316447100,"B","N",40.720628,-74.005209
1316331600,"W","N",40.709305,-74.011935
1316299800,"W","N",40.712723,-74.009667
1316302620,"B","N",40.710927,-74.014262
1316545800,"B","N",40.720244,-74.003062
1316545800,"B","N",40.720244,-74.003062
1315377120,"Q","Y",40.709805,-74.009987
1316302620,"W","N",40.710927,-74.014262
1316463480,"W","N",40.707694,-74.0102
1315377120,"Q","Y",40.709805,-74.009987
1316525280,"Q","N",40.722231,-74.000775
1316564880,"Q","N",40.709305,-74.011935
1316525100,"P","N",40.722231,-74.000775
1316645400,"W","N",40.720376,-74.003261
1316541600,"Q","N",40.722994,-74.001049
1316635200,"B","N",40.725511,-74.004029
1316534700,"B","N",40.72488,-74.002619
1316534700,"B","N",40.72488,-74.002619
1316534700,"B","N",40.72488,-74.002619
1316534700,"B","N",40.72488,-74.002619
1316654400,"Q","Y",40.714927,-74.007939
1315905900,"Q","N",40.720628,-74.005209
1315905900,"Q","N",40.720628,-74.005209
1315905900,"Q","N",40.720628,-74.005209
1315905900,"Q","N",40.720628,-74.005209
1315905900,"Q","N",40.720628,-74.005209
1316097600,"Q","N",40.703317,-74.007765
1316102640,"U","N",40.725511,-74.004029
1316728200,"B","N",40.720376,-74.003261
1316642400,"W","N",40.714164,-74.006309
1315702800,"B","N",40.713691,-74.013754
1316562600,"Q","N",40.704656,-74.013287
1314927300,"W","N",40.712064,-74.010154
1314927300,"W","N",40.712064,-74.010154
1315407000,"P","N",40.725511,-74.004029
1315426800,"A","N",40.709305,-74.011935
1315438800,"Q","N",40.706766,-74.012508
1315438800,"Q","N",40.706766,-74.012508
1315533360,"W","N",40.709146,-74.013082
1315609200,"A","N",40.709687,-74.011672
1315639800,"W","N",40.71137,-74.008613
1315634400,"B","N",40.707771,-74.012963
1315660860,"W","N",40.717188,-74.012892
1315681620,"Q","N",NA,NA
1315681740,"Q","N",40.705092,-74.016453
1315682100,"B","N",40.711935,-74.009843
1315743180,"W","N",40.714362,-74.008386
1316625600,"W","N",40.710134,-74.012646
1316724540,"W","N",40.710392,-74.014456
1316727000,"W","N",40.709832,-74.014669
1315952220,"A","N",NA,NA
1316212500,"W","N",40.709497,-74.01389
1316288700,"P","N",40.709355,-74.012992
1316642280,"W","N",40.709709,-74.012837
1316616600,"B","N",40.706637,-74.012631
1316687700,"A","N",40.709146,-74.013082
1316735400,"B","N",40.71022,-74.007744
1316739000,"A","N",NA,NA
1316805600,"B","N",40.710927,-74.014262
1316815800,"Q","N",40.710927,-74.014262
1316838900,"Z","N",40.710927,-74.014262
1316447940,"B","N",40.711534,-74.010464
1316842440,"W","N",40.710927,-74.014262
1316889000,"A","N",40.703151,-74.01443
1316900100,"B","N",40.709146,-74.013082
1316853600,"W","N",40.703588,-74.013113
1316912400,"A","N",40.709497,-74.01389
1316920500,"W","N",40.709138,-74.01402
1316920500,"W","N",40.709138,-74.01402
1316712600,"B","Y",40.7223,-73.999437
1316714700,"B","N",NA,NA
1316718300,"B","N",NA,NA
1316694000,"B","N",40.70148,-74.012543
1316130120,"Q","N",40.720041,-74.003917
1316130120,"Q","N",40.720041,-74.003917
1317048180,"B","N",40.711534,-74.010464
1317049500,"B","N",40.711534,-74.010464
1316891400,"B","Y",40.7223,-73.999437
1317070200,"B","N",40.720079,-74.002831
1316188200,"B","N",40.70148,-74.012543
1317020400,"W","N",40.710368,-74.011232
1317039720,"B","N",40.709355,-74.012992
1316188800,"B","N",40.70148,-74.012543
1317044400,"B","N",40.707755,-74.011704
1317069000,"W","N",40.710927,-74.014262
1317071340,"A","N",40.709146,-74.013082
1317105840,"W","N",40.713845,-74.010561
1317144600,"Q","N",40.710134,-74.012646
1316189400,"B","N",40.70148,-74.012543
1316195400,"B","N",40.707755,-74.011704
1316880300,"W","N",40.712064,-74.010154
1317160800,"Q","N",40.712775,-74.01169
1316784000,"Q","N",40.711534,-74.010464
1317135780,"B","N",40.709556,-74.006434
1317144300,"B","N",40.719528,-74.002085
1317168600,"B","N",40.727287,-74.000631
1316318640,"B","N",40.722928,-74.002171
1316351880,"B","N",40.722928,-74.002171
1316318640,"W","N",40.722928,-74.002171
1316921400,"B","N",40.726746,-74.008969
1316921400,"W","N",40.726746,-74.008969
1317073800,"W","N",40.709146,-74.013082
1317185400,"W","N",40.709146,-74.013082
1317225300,"B","N",40.709146,-74.013082
1317225660,"Q","N",NA,NA
1317258000,"Q","N",40.711534,-74.010464
1317230700,"B","N",40.722585,-74.006353
1317072720,"Q","N",40.710327,-74.009544
1317172200,"W","Y",40.725772,-74.000898
1317245100,"W","N",40.710225,-74.010893
1317245400,"B","N",40.710368,-74.011232
1317151800,"Q","N",40.722797,-73.999015
1316972760,"W","N",40.710887,-74.00906
1317212280,"B","N",40.703588,-74.013113
1314906300,"Z","N",40.710368,-74.011232
1314883500,"B","N",40.709687,-74.011672
1314883800,"A","N",40.709497,-74.01389
1315009800,"A","N",40.711534,-74.010464
1317171000,"B","N",40.720628,-74.005209
1316701500,"A","N",40.713796,-74.00883
1317163500,"B","N",40.720628,-74.005209
1317052800,"B","N",40.711534,-74.010464
1314970800,"Q","N",40.709997,-74.012368
1315008600,"B","N",40.712064,-74.010154
1314999900,"A","N",40.709355,-74.012992
1315006200,"A","N",40.710927,-74.014262
1315000500,"W","N",40.711773,-74.009486
1315241100,"W","N",40.706766,-74.012508
1315230420,"W","N",40.710562,-74.016199
1315230420,"W","N",40.710562,-74.016199
1316603700,"W","N",40.714293,-74.011528
1316644200,"A","N",40.709146,-74.013082
1316538900,"Q","N",40.714927,-74.007939
1316242440,"A","N",40.709687,-74.011672
1315891800,"W","N",40.710927,-74.014262
1316703300,"Q","N",40.70148,-74.012543
1317304800,"B","N",40.71022,-74.007744
1317304800,"B","N",40.71022,-74.007744
1317304800,"B","N",40.704557,-74.014257
1317418560,"B","N",40.726746,-74.008969
1317300600,"W","N",40.70148,-74.012543
1317301200,"W","N",40.710327,-74.009544
1317303000,"B","N",40.710368,-74.011232
1317303900,"B","N",40.704557,-74.014257
1317334200,"W","N",40.710368,-74.011232
1317252300,"B","N",40.705183,-74.007393
1317404700,"B","N",40.724235,-73.997784
1317330060,"U","N",NA,NA
1317344700,"Q","N",40.720057,-74.005656
1317339000,"B","N",40.702795,-74.012219
1317339000,"B","N",40.702795,-74.012219
1316346300,"Q","N",40.70148,-74.012543
1317412860,"U","N",40.709832,-74.014669
1316445300,"B","N",40.704557,-74.014257
1316452800,"B","N",40.71022,-74.007744
1316469600,"B","N",40.704557,-74.014257
1316518500,"Q","N",40.704557,-74.014257
1316518800,"B","N",40.704557,-74.014257
1316524500,"B","N",40.710327,-74.009544
1316533500,"P","N",40.710368,-74.011232
1317371400,"B","N",40.711534,-74.010464
1317370920,"Q","N",40.711534,-74.010464
1317370500,"Q","N",40.711534,-74.010464
1316541600,"Q","N",40.704557,-74.014257
1316557800,"Q","N",40.703588,-74.013113
1316606400,"B","N",40.707966,-74.01359
1316607300,"W","N",40.704557,-74.014257
1316611800,"Q","N",40.704557,-74.014257
1316614500,"B","N",40.704557,-74.014257
1316623200,"W","N",40.704557,-74.014257
1317150720,"B","Y",40.723288,-74.00395
1316633400,"B","N",40.706278,-74.011188
1316694600,"W","N",40.719127,-74.006937
1316702400,"A","N",40.70148,-74.012543
1315725600,"B","N",40.711534,-74.010464
1317047700,"B","N",40.706278,-74.011188
1316717100,"Q","N",40.711534,-74.010464
1316778300,"B","N",40.707966,-74.01359
1315668600,"W","N",40.712064,-74.010154
1315670700,"P","N",40.710368,-74.011232
1315671600,"W","N",40.710927,-74.014262
1315675800,"A","N",40.713329,-74.010998
1315688400,"Q","N",40.712064,-74.010154
1315760400,"W","N",40.704809,-74.014949
1316878200,"W","N",40.704557,-74.014257
1316977200,"W","N",40.707755,-74.011704
1316878500,"W","N",NA,NA
1316878500,"P","N",NA,NA
1316880000,"B","N",40.70148,-74.012543
1317054900,"B","N",40.71552,-74.009238
1317057900,"B","N",40.707755,-74.011704
1315795200,"A","N",40.709497,-74.01389
1317061200,"B","N",40.71552,-74.009238
1317062100,"B","N",40.711534,-74.010464
1315795200,"A","N",40.709497,-74.01389
1317380400,"B","N",40.706278,-74.011188
1315841700,"A","N",40.711342,-74.014175
1316891400,"W","N",40.70638,-74.009503
1316893500,"B","N",40.70148,-74.012543
1317416520,"B","N",40.703588,-74.013113
1317412980,"B","N",40.711534,-74.010464
1315416300,"Q","N",40.708951,-74.014113
1315416300,"W","N",40.708951,-74.014113
1315585200,"W","N",40.709497,-74.01389
1315576200,"A","N",40.712723,-74.009667
1317138300,"B","N",40.711534,-74.010464
1315627500,"W","N",40.709305,-74.011935
1315697160,"W","N",40.710887,-74.00906
1315710600,"W","N",40.703099,-74.012998
1316013600,"W","N",40.711342,-74.014175
1316020800,"B","N",40.712775,-74.01169
1316033280,"U","N",40.708993,-74.012144
1316038500,"W","N",40.711342,-74.014175
1315600080,"W","N",NA,NA
1315602300,"A","N",40.711773,-74.009486
1315712820,"W","N",40.714677,-74.008148
1315712820,"Z","N",40.714677,-74.008148
1315862400,"B","N",40.715231,-74.013339
1315872540,"Q","N",40.709146,-74.013082
1317371100,"B","N",40.708252,-74.00194
1315953300,"W","N",40.711342,-74.014175
1316067600,"A","N",40.709832,-74.014669
1316242440,"A","N",40.709687,-74.011672
1317362400,"B","N",40.706176,-74.017929
1317432300,"Q","N",40.710927,-74.014262
1315421400,"B","N",40.711534,-74.010464
1316189700,"W","N",40.70148,-74.012543
1314892200,"Q","N",40.7223,-73.997121
1314898200,"B","N",40.713135,-74.004058
1314898500,"Q","N",40.713135,-74.004058
1314854520,"B","N",40.71843,-74.00053
1314860040,"B","N",40.71843,-74.00053
1314857520,"B","N",40.71843,-74.00053
1314859920,"B","N",40.71843,-74.00053
1315155600,"Q","N",40.722401,-73.991648
1314857040,"B","N",40.71843,-74.00053
1314853920,"B","N",40.71843,-74.00053
1314852060,"B","N",40.71843,-74.00053
1314861060,"W","N",40.71843,-74.00053
1314855900,"W","N",40.724784,-73.997308
1314864900,"Q","N",40.723288,-73.99391
1314903000,"B","N",40.721399,-73.991302
1314909000,"A","N",40.718007,-73.997471
1314909000,"A","N",40.718007,-73.997471
1315230000,"Q","N",40.713135,-74.004058
1314981780,"A","N",40.719396,-74.001883
1314999300,"P","N",40.713467,-73.997301
1315110600,"Q","N",40.722181,-73.990915
1315113000,"W","N",40.717156,-73.993477
1315200900,"A","Y",40.719231,-73.998311
1315202820,"W","N",40.722181,-73.990915
1315227900,"W","N",40.722234,-73.994332
1315236000,"W","N",40.721331,-73.991338
1314875760,"Q","N",40.719396,-74.001883
1314913800,"P","N",40.715034,-73.9968
1314913800,"B","N",40.715034,-73.9968
1314903900,"B","Y",40.712537,-73.994405
1315124520,"B","N",40.721037,-73.993744
1315134540,"W","N",40.723719,-73.99821
1315203900,"W","N",40.721309,-73.994704
1315315560,"Z","N",40.71277,-74.004418
1314854400,"B","N",40.719396,-74.001883
1315058280,"W","N",40.7223,-73.997121
1314895800,"Q","N",40.718144,-73.993827
1315188840,"B","N",40.725431,-73.99677
1314900960,"W","N",40.71215,-74.005356
1315342860,"W","N",40.718946,-74.002254
1315314900,"A","N",40.711557,-73.994726
1315449000,"B","N",40.71302,-73.994459
1315440660,"B","N",40.721797,-73.991969
1315327500,"B","N",40.711922,-73.998329
1315447200,"Q","N",40.713135,-74.004058
1315334400,"A","Y",40.713687,-73.994527
1315345500,"Q","Y",40.713445,-73.998535
1315243680,"B","N",40.723022,-73.998813
1315243800,"B","N",40.723672,-73.99825
1315243800,"B","N",40.723672,-73.99825
1315415400,"W","N",40.713135,-74.004058
1315416600,"Q","N",40.719396,-74.001883
1315342800,"B","N",40.718946,-74.002254
1315534320,"B","N",40.724874,-73.997229
1315534320,"P","N",40.724874,-73.997229
1315536060,"B","N",40.724663,-73.996302
1315528200,"W","N",40.716541,-73.996984
1315533720,"P","N",40.72429,-73.995717
1315536900,"B","N",40.719324,-73.997301
1315537200,"B","N",40.719324,-73.997301
1315549800,"W","Y",40.7128,-73.997117
1315549800,"Q","Y",40.7128,-73.997117
1315579800,"Q","N",40.711735,-73.992782
1315579800,"Q","N",40.711735,-73.992782
1315578900,"Z","N",40.711735,-73.992782
1315583220,"Z","N",40.714504,-73.993828
1315614720,"B","N",40.722486,-73.991969
1315614720,"Q","N",40.722486,-73.991969
1315746480,"A","N",40.712929,-73.995454
1315746960,"W","N",40.720068,-74.001302
1315767600,"A","N",40.718018,-73.999956
1315794720,"W","N",40.720428,-73.995923
1315794720,"W","N",40.720428,-73.995923
1315515900,"Q","N",40.7223,-73.997121
1315364400,"B","N",40.717411,-74.003434
1314893100,"B","N",40.725431,-73.99677
1314888420,"B","N",40.720323,-73.994036
1315512600,"W","N",40.7223,-73.997121
1314904500,"Q","N",40.725431,-73.99677
1314901800,"B","N",40.725431,-73.99677
1315162800,"U","Y",40.709528,-73.996187
1315059000,"P","N",40.709913,-73.99632
1315023900,"B","Y",40.722094,-73.990652
1315743900,"U","N",40.711238,-74.000238
1316014200,"Q","N",40.71843,-74.00053
1316014200,"Q","N",40.71843,-74.00053
1315439400,"B","N",40.716747,-73.993697
1315501200,"A","Y",40.718583,-73.991746
1315688400,"P","N",40.718347,-73.990974
1315709400,"A","N",40.715723,-73.993221
1315773900,"B","N",40.722316,-73.999397
1315786200,"W","N",40.723521,-73.995613
1315888200,"W","N",40.71215,-74.005356
1315888200,"W","N",40.71215,-74.005356
1315921800,"W","N",40.715753,-73.996363
1316006400,"Q","N",40.722231,-73.999469
1316031600,"Q","N",40.725154,-73.996991
1316032200,"P","N",40.723576,-73.998329
1316034300,"W","N",40.718073,-73.997712
1316034300,"W","N",40.718073,-73.997712
1315954380,"B","N",40.725431,-73.99677
1316065800,"B","N",40.723175,-73.989393
1315511340,"Z","N",40.719069,-73.993358
1315511340,"Z","N",40.719069,-73.993358
1315511340,"Z","N",40.719069,-73.993358
1315621920,"W","N",40.720428,-73.995923
1315944900,"B","N",40.716478,-73.992821
1316001360,"W","N",40.720941,-73.997929
1316006700,"Q","N",40.722231,-73.999469
1316034300,"A","N",40.718073,-73.997712
1316015580,"Q","N",40.711697,-74.000872
1316015580,"Q","N",40.711697,-74.000872
1316025900,"B","N",40.712309,-73.994362
1316025900,"B","N",40.712309,-73.994362
1316031300,"Q","N",40.71793,-74.000988
1316031300,"B","N",40.71793,-74.000988
1316127600,"B","N",40.7223,-73.997121
1316127600,"B","Y",40.7223,-73.997121
1316132400,"Q","N",40.713327,-73.998174
1316132400,"Q","N",40.713327,-73.998174
1316132400,"Q","N",40.713327,-73.998174
1316182800,"A","N",40.718476,-73.999599
1316182800,"A","N",40.718476,-73.999599
1316190900,"W","N",40.716654,-73.995815
1316205900,"Q","N",40.723365,-73.995703
1316205900,"Z","N",40.723365,-73.995703
1316205780,"W","N",40.724402,-73.995883
1316223000,"B","N",40.719324,-73.997301
1316223000,"Q","N",40.719324,-73.997301
1316223000,"B","N",40.719324,-73.997301
1316222580,"Q","N",40.719324,-73.997301
1316229180,"B","N",40.721062,-73.998196
1316230800,"Z","N",40.719324,-73.997301
1316231100,"B","N",40.719483,-73.991284
1316231400,"W","N",40.720837,-73.997655
1316233200,"W","N",40.719396,-74.001883
1316233200,"W","N",40.719396,-74.001883
1316235600,"Z","N",40.720837,-73.997655
1316277180,"Z","N",NA,NA
1316284800,"Q","Y",40.7128,-73.997117
1316316900,"W","N",40.722945,-73.996875
1316316900,"Q","N",40.722945,-73.996875
1316128200,"W","N",40.718158,-73.997929
1316301480,"W","N",40.718158,-73.997929
1316311500,"W","N",40.722495,-73.996064
1316311500,"W","N",40.722495,-73.996064
1316311500,"W","N",40.722495,-73.996064
1316311500,"W","N",40.722495,-73.996064
1316311500,"W","N",40.722495,-73.996064
1316311500,"W","N",40.722495,-73.996064
1316108700,"B","Y",40.7223,-73.997121
1316210760,"P","N",40.724235,-73.997784
1316213880,"B","N",40.718144,-73.993827
1316213880,"B","N",40.718144,-73.993827
1316065800,"U","N",40.723175,-73.989393
1315225800,"B","Y",40.713135,-74.004058
1316542800,"B","N",40.71843,-74.00053
1316131200,"B","N",40.720112,-74.000129
1316149200,"B","N",40.718045,-73.996039
1316380500,"B","N",40.72365,-73.99102
1316380500,"B","N",40.72365,-73.99102
1316403000,"B","N",40.724432,-73.993459
1316464500,"B","Y",40.718202,-74.000194
1316464500,"B","Y",40.718202,-74.000194
1316566320,"Q","N",40.710909,-73.992028
1316570400,"P","N",40.721951,-73.996269
1316573940,"P","N",40.723365,-73.995703
1316573940,"Z","N",40.723365,-73.995703
1316574000,"Q","N",40.723365,-73.995703
1316579880,"A","N",40.713091,-73.993615
1316590800,"B","N",40.718583,-73.991746
1315346400,"A","N",40.713563,-73.99601
1315346400,"A","N",40.713563,-73.99601
1315346400,"A","N",40.713563,-73.99601
1315346400,"A","N",40.713563,-73.99601
1315346400,"A","N",40.713563,-73.99601
1315346400,"A","N",40.713563,-73.99601
1315346400,"A","N",40.713563,-73.99601
1315346400,"A","N",40.713563,-73.99601
1315346400,"A","N",40.713563,-73.99601
1315346400,"A","N",40.713563,-73.99601
1315346400,"A","N",40.713563,-73.99601
1315346400,"A","N",40.713563,-73.99601
1315346400,"A","N",40.713563,-73.99601
1315346400,"A","N",40.713563,-73.99601
1315346400,"A","N",40.713563,-73.99601
1315346400,"A","N",40.713563,-73.99601
1316200200,"P","Y",40.71762,-74.000274
1316200200,"B","Y",40.71762,-74.000274
1316303100,"Q","Y",40.718679,-73.998607
1316321100,"Q","Y",40.720499,-73.995894
1316625600,"P","N",40.721498,-73.990266
1316676600,"A","N",40.715114,-73.992597
1315758600,"Z","N",40.713135,-74.004058
1316192700,"B","N",40.718144,-73.993827
1316673120,"B","N",40.714562,-73.993799
1316695200,"Q","N",40.721847,-73.994483
1316687700,"A","N",40.71215,-74.005356
1316586000,"B","N",40.719398,-73.993203
1316586000,"B","N",40.719398,-73.993203
1316566320,"A","N",40.710909,-73.992028
1316580900,"Q","N",40.723598,-73.993787
1316771280,"Q","N",40.715114,-73.992597
1316679000,"P","N",40.71182,-73.996901
1316656200,"B","N",40.708757,-73.998676
1316656200,"Q","N",40.708757,-73.998676
1316656200,"B","N",40.708757,-73.998676
1316185320,"A","N",40.716813,-73.997763
1316266800,"B","N",40.720935,-73.993794
1316266800,"B","N",40.720935,-73.993794
1316637000,"B","N",40.716541,-73.996984
1316671200,"B","Y",40.722069,-73.994397
1316728800,"B","N",40.721951,-73.996269
1316730900,"Q","N",40.715816,-73.993153
1316788980,"A","N",40.715699,-73.996399
1316799000,"A","N",40.719667,-73.991857
1316868600,"A","N",40.714647,-73.997323
1316885400,"A","N",40.717549,-73.99931
1316895000,"Q","N",40.718668,-74.00088
1316921400,"W","N",40.72399,-73.996211
1316926020,"W","N",40.714022,-73.997532
1316114280,"P","N",40.725431,-73.99677
1316627700,"B","N",40.725431,-73.99677
1315427700,"W","N",40.724235,-73.997784
1316279820,"W","N",40.711697,-74.000872
1316279820,"W","N",40.711697,-74.000872
1317064800,"A","N",40.725154,-73.996991
1317066900,"B","N",40.718345,-74.002763
1315758600,"B","N",40.713135,-74.004058
1316308500,"A","N",40.711422,-74.000046
1316308260,"Q","N",40.711422,-74.000046
1316308320,"Q","N",40.711422,-74.000046
1316317320,"B","N",40.711422,-74.000046
1316317500,"Q","N",40.711422,-74.000046
1316317620,"Q","N",40.711422,-74.000046
1316317860,"A","N",40.711422,-74.000046
1316092500,"U","N",40.721498,-73.990266
1316092500,"U","N",40.721498,-73.990266
1316092500,"U","N",40.721498,-73.990266
1316092500,"Q","N",40.721498,-73.990266
1317138900,"A","N",40.717458,-73.995346
1317150180,"B","N",40.725154,-73.996991
1316887200,"B","N",40.724235,-73.997784
1317150180,"B","N",40.725154,-73.996991
1317183540,"B","N",40.724951,-73.994909
1317183540,"U","N",40.724951,-73.994909
1317253500,"B","N",40.725014,-73.99711
1317282900,"U","N",40.720842,-73.99382
1317146460,"B","N",40.724235,-73.997784
1317318300,"W","N",40.7223,-73.997121
1316958780,"B","N",40.72163,-73.993524
1317216900,"Z","N",40.718361,-73.996792
1317216900,"Z","N",40.718361,-73.996792
1317227100,"B","N",40.718144,-73.993827
1317249900,"B","N",40.71728,-73.995429
1317249900,"B","N",40.71728,-73.995429
1317250800,"B","N",40.716967,-73.994426
1317250800,"B","N",40.716967,-73.994426
1317282900,"B","Y",40.723727,-73.994595
1317282900,"B","Y",40.723727,-73.994595
1317291540,"W","N",40.723691,-73.997099
1317340080,"B","N",40.715114,-73.992597
1317348600,"W","N",40.716195,-73.996078
1317413700,"B","N",40.722352,-73.99326
1317413700,"P","N",40.722352,-73.99326
1317367740,"W","N",40.723035,-73.994909
1317365880,"B","N",40.718707,-73.99268
1315328880,"B","N",40.708288,-73.999545
1316624700,"B","N",40.71319,-73.992417
1317071820,"P","N",40.715866,-73.993128
1317071820,"A","N",40.715866,-73.993128
1317071820,"Q","N",40.715866,-73.993128
1317387000,"Q","N",40.709528,-73.996187
1317405900,"B","N",40.724968,-73.997149
1317405900,"B","N",40.724968,-73.997149
1315620900,"Q","N",40.709528,-73.996187
1316311800,"B","N",40.709528,-73.996187
1316240100,"A","N",40.709528,-73.996187
1316317500,"Q","N",40.711422,-74.000046
1316635800,"Q","Y",40.722492,-73.997597
1316656500,"B","N",40.709528,-73.996187
1316656500,"B","N",40.709528,-73.996187
1317189900,"W","N",40.720837,-73.997655
1317345300,"B","N",40.711779,-73.9997
1317345300,"B","N",40.711779,-73.9997
1317341580,"B","N",40.715114,-73.992597
1317330900,"B","Y",40.709528,-73.996187
1317330900,"B","Y",40.709528,-73.996187
1316795400,"Q","N",40.716607,-73.99184
1316795400,"Q","N",40.716607,-73.99184
1315418640,"B","N",40.71843,-74.00053
1315415400,"W","N",40.71843,-74.00053
1315417800,"B","N",40.71843,-74.00053
1317040200,"W","Y",40.710766,-74.000663
1317040200,"B","Y",40.710766,-74.000663
1315298700,"B","N",40.731706,-74.000956
