"unix_time","race","arstmade","lat","lng","daystop","monthstop"
1308448800,"B","N",40.665073,-73.927393,18,6
1308453300,"Q","N",40.811174,-73.936691,18,6
1308459600,"Q","N",40.820462,-73.95595,19,6
1308532200,"B","N",40.664285,-73.908005,19,6
1308599400,"B","N",40.757967,-73.98555,20,6
1308624000,"B","N",40.798615,-73.943742,20,6
1308765600,"B","N",40.749771,-73.987779,22,6
1308772800,"B","N",40.670581,-73.930952,22,6
1308784800,"B","N",40.685358,-73.938512,22,6
1308790800,"B","N",40.813217,-73.925591,22,6
1308798000,"B","N",40.704824,-73.924587,22,6
1308868800,"B","N",40.73736,-73.996838,23,6
1308891000,"Q","N",40.749464,-73.866555,24,6
1308891600,"B","N",40.67612,-73.935997,24,6
1308975300,"B","N",40.798625,-73.941618,25,6
1308978600,"Q","N",40.756035,-73.986948,25,6
1308985020,"B","N",40.761422,-73.984048,25,6
1309041600,"B","Y",40.663283,-73.90402,25,6
1309042800,"B","N",40.792244,-73.944181,25,6
1309055400,"B","N",40.814166,-73.923542,25,6
1309057200,"B","N",40.815032,-73.941004,25,6
1309133700,"Q","N",40.823163,-73.866653,26,6
1309140000,"B","N",40.823277,-73.865652,26,6
1309144800,"B","N",40.802056,-73.955735,26,6
1309311900,"B","N",40.820895,-73.823356,28,6
1309316400,"Q","N",40.709922,-73.946706,28,6
1309325700,"B","N",40.816269,-73.943926,29,6
1309397400,"B","N",40.663174,-73.904762,29,6
1309397400,"B","N",40.694364,-73.944991,29,6
1309482900,"B","N",40.800556,-73.940204,30,6
1309489200,"Q","N",40.703073,-73.813544,30,6
1306900800,"W","N",40.635397,-74.106665,1,6
1306900800,"Z","N",40.826151,-73.877653,1,6
1306900860,"Q","N",40.75178,-73.867933,1,6
1306900860,"Q","N",40.75178,-73.867933,1,6
1306900860,"Q","N",40.75178,-73.867933,1,6
1306900920,"W","N",40.635397,-74.106665,1,6
1306901040,"B","N",40.809144,-73.925115,1,6
1306901100,"B","N",40.834201,-73.851685,1,6
1306901100,"B","N",40.668097,-73.903706,1,6
1306901100,"B","N",40.805736,-73.940644,1,6
1306901100,"B","N",40.623561,-73.927369,1,6
1306901100,"B","N",40.623561,-73.927369,1,6
1306901100,"P","N",40.860577,-73.902546,1,6
1306901100,"Q","N",40.860577,-73.902546,1,6
1306901100,"Q","N",40.860577,-73.902546,1,6
1306901100,"Q","N",40.686572,-73.9144,1,6
1306901100,"Q","N",40.697824,-73.908024,1,6
1306901100,"Q","N",40.697824,-73.908024,1,6
1306901100,"W","N",40.75626,-73.878612,1,6
1306901400,"W","N",40.663154,-73.982601,1,6
1306901400,"B","N",40.803919,-73.952717,1,6
1306901400,"B","N",40.803919,-73.952717,1,6
1306901400,"Z","N",40.834201,-73.851685,1,6
1306901700,"B","N",40.807653,-73.939248,1,6
1306901700,"B","N",40.650388,-73.958707,1,6
1306901700,"Q","N",40.828511,-73.88011,1,6
1306901700,"Q","N",40.642462,-74.011963,1,6
1306901700,"Q","N",40.723932,-73.838675,1,6
1306901700,"Q","N",40.828511,-73.88011,1,6
1306901700,"W","N",40.63056,-74.01926,1,6
1306901700,"W","N",40.63056,-74.01926,1,6
1306901700,"W","N",40.63056,-74.01926,1,6
1306901700,"W","N",40.63056,-74.01926,1,6
1306901700,"W","N",40.63056,-74.01926,1,6
1306901820,"Q","N",40.581747,-73.960935,1,6
1306901820,"Q","N",40.702246,-73.915905,1,6
1306902000,"B","N",40.826793,-73.89191,1,6
1306902000,"B","N",40.621357,-73.927134,1,6
1306902000,"B","N",40.646975,-73.955665,1,6
1306902000,"B","N",40.621357,-73.927134,1,6
1306902000,"W","N",40.578051,-74.07915,1,6
1306902000,"W","N",40.581747,-73.960935,1,6
1306902300,"B","N",40.645071,-73.958023,1,6
1306902360,"Q","N",40.700548,-73.92057,1,6
1306902420,"B","N",40.679786,-73.938434,1,6
1306902420,"Z","N",40.679786,-73.938434,1,6
1306902480,"B","N",40.66843,-73.919181,1,6
1306902600,"A","N",40.73594,-73.858864,1,6
1306902600,"A","N",40.746812,-73.891752,1,6
1306902600,"B","N",40.805265,-73.915955,1,6
1306902600,"B","Y",40.75529,-73.946024,1,6
1306902600,"P","N",40.73594,-73.858864,1,6
1306902600,"P","N",NA,NA,1,6
1306902600,"Q","N",40.746236,-73.898942,1,6
1306902600,"Q","N",40.73594,-73.858864,1,6
1306902600,"Q","N",40.702822,-73.919533,1,6
1306902780,"B","N",40.686091,-73.950724,1,6
1306902900,"B","Y",40.75529,-73.946024,1,6
1306902900,"B","Y",40.842765,-73.845934,1,6
1306902900,"Q","Y",40.760588,-73.866226,1,6
1306902900,"Q","N",40.817335,-73.953391,1,6
1306903200,"B","N",40.664545,-73.906292,1,6
1306903200,"B","N",40.667707,-73.906353,1,6
1306903200,"B","N",40.809623,-73.920072,1,6
1306903200,"B","N",40.779123,-73.984975,1,6
1306903500,"A","N",40.704398,-73.923833,1,6
1306903500,"B","N",40.663603,-73.934391,1,6
1306903500,"P","N",40.845642,-73.902098,1,6
1306903500,"P","N",40.845642,-73.902098,1,6
1306903680,"Q","N",40.644894,-73.99979,1,6
1306903800,"B","N",40.674084,-73.946075,1,6
1306903800,"B","N",40.822714,-73.903139,1,6
1306903800,"B","N",40.822714,-73.903139,1,6
1306903800,"Q","N",40.849321,-73.93373,1,6
1306903980,"B","N",NA,NA,1,6
1306904100,"A","Y",40.798442,-73.933185,1,6
1306904100,"B","N",40.69834,-73.942831,1,6
1306904100,"B","N",40.667376,-73.908509,1,6
1306904100,"B","N",40.69834,-73.942831,1,6
1306904100,"B","N",40.815738,-73.954548,1,6
1306904100,"B","N",40.655991,-73.887199,1,6
1306904220,"Q","Y",40.6274,-73.940288,1,6
1306904280,"W","N",40.636954,-74.117549,1,6
1306904400,"W","N",NA,NA,1,6
1306904400,"B","N",40.706447,-73.741529,1,6
1306904400,"B","N",40.709241,-73.739177,1,6
1306904400,"B","Y",40.706447,-73.741529,1,6
1306904400,"B","N",NA,NA,1,6
1306904400,"B","N",40.862443,-73.896639,1,6
1306904400,"Q","N",40.806023,-73.920332,1,6
1306904400,"Q","N",40.821869,-73.903491,1,6
1306904400,"U","N",NA,NA,1,6
1306904400,"W","N",40.539149,-74.149865,1,6
1306904400,"W","N",NA,NA,1,6
1306904400,"W","N",NA,NA,1,6
1306904400,"W","N",NA,NA,1,6
1306904400,"W","N",NA,NA,1,6
1306904400,"W","N",NA,NA,1,6
1306904400,"W","N",NA,NA,1,6
1306904400,"W","N",NA,NA,1,6
1306904700,"A","Y",40.633942,-74.010073,1,6
1306904700,"B","Y",40.657174,-73.887421,1,6
1306904760,"Q","N",40.745462,-73.875828,1,6
1306904760,"Q","N",40.745462,-73.875828,1,6
1306904820,"Q","N",40.82656,-73.87585,1,6
1306905000,"W","N",40.668557,-73.847133,1,6
1306905000,"B","N",40.71893,-73.734384,1,6
1306905000,"B","N",40.826414,-73.940593,1,6
1306905000,"Q","N",40.818675,-73.915671,1,6
1306905000,"Q","N",NA,NA,1,6
1306905000,"Q","N",40.818675,-73.915671,1,6
1306905000,"W","N",40.668557,-73.847133,1,6
1306905000,"W","Y",40.668557,-73.847133,1,6
1306905000,"W","N",NA,NA,1,6
1306905240,"P","N",40.625569,-74.022277,1,6
1306905240,"Q","N",40.625569,-74.022277,1,6
1306905300,"W","N",40.7675,-73.833014,1,6
1306905300,"B","N",40.579733,-73.976207,1,6
1306905300,"B","N",40.579733,-73.976207,1,6
1306905300,"B","Y",40.535307,-74.165714,1,6
1306905300,"B","N",40.579733,-73.976207,1,6
1306905300,"B","N",40.579733,-73.976207,1,6
1306905300,"Q","N",40.646906,-74.007243,1,6
1306905300,"Q","N",40.646623,-74.006771,1,6
1306905360,"A","N",40.692626,-73.990945,1,6
1306905540,"Q","N",40.733288,-73.87047,1,6
1306905600,"Q","N",40.827191,-73.877883,1,6
1306905600,"W","Y",40.740563,-73.797269,1,6
1306905600,"W","N",40.5878,-73.991488,1,6
1306905600,"W","Y",40.667312,-73.854518,1,6
1306905900,"A","N",40.774628,-73.956016,1,6
1306905900,"B","N",40.832559,-73.885379,1,6
1306905900,"B","N",40.666556,-73.906073,1,6
1306905900,"Q","N",40.746967,-73.87711,1,6
1306905900,"Q","N",40.746967,-73.87711,1,6
1306906200,"B","N",40.679655,-73.885555,1,6
1306906200,"B","N",40.732914,-74.0032,1,6
1306906200,"B","N",40.754611,-73.944194,1,6
1306906200,"B","N",40.732914,-74.0032,1,6
1306906200,"B","N",40.679655,-73.885555,1,6
1306906200,"B","N",40.732914,-74.0032,1,6
1306906200,"W","N",40.750908,-73.893048,1,6
1306906200,"Z","N",40.778374,-73.952949,1,6
1306906380,"B","N",40.754611,-73.944194,1,6
1306906380,"Q","N",40.821705,-73.91902,1,6
1306906380,"Q","N",40.754611,-73.944194,1,6
1306906500,"Q","Y",40.70778,-73.938528,1,6
1306906740,"U","N",40.737014,-73.990394,1,6
1306906800,"B","N",40.875018,-73.865602,1,6
1306906800,"Q","N",40.724267,-73.984836,1,6
1306906800,"W","N",40.625975,-73.976234,1,6
1306906800,"Z","N",40.70354,-73.894552,1,6
1306907040,"B","N",40.811285,-73.940072,1,6
1306907100,"B","N",40.81679,-73.887082,1,6
1306907100,"B","N",40.875018,-73.865602,1,6
1306907100,"A","N",40.690872,-73.831204,1,6
1306907100,"Q","N",40.674979,-73.881002,1,6
1306907100,"W","N",40.588139,-73.931783,1,6
1306907400,"B","N",40.687521,-73.998391,1,6
1306907400,"B","N",40.687521,-73.998391,1,6
1306907400,"B","Y",40.687521,-73.998391,1,6
1306907400,"B","Y",40.687521,-73.998391,1,6
1306907400,"B","N",40.80907,-73.944539,1,6
1306907400,"Q","N",40.746221,-73.877537,1,6
1306907400,"Q","N",40.746221,-73.877537,1,6
1306907520,"B","N",NA,NA,1,6
1306907520,"B","N",40.609912,-73.753608,1,6
1306907700,"B","N",40.798615,-73.943742,1,6
1306907820,"B","N",40.836539,-73.893376,1,6
1306907880,"Q","N",40.704847,-73.809269,1,6
1306908000,"B","N",NA,NA,1,6
1306908060,"P","N",40.700417,-73.828786,1,6
1306908060,"Q","N",40.700417,-73.828786,1,6
1306908240,"Q","N",40.559983,-74.119378,1,6
1306908240,"W","N",40.68769,-73.850435,1,6
1306908300,"B","N",40.687557,-73.93895,1,6
1306908300,"Q","N",40.774278,-73.959392,1,6
1306908300,"W","N",40.693148,-73.995081,1,6
1306908540,"Q","N",40.712832,-73.878291,1,6
1306908600,"B","N",40.683862,-73.869344,1,6
1306908600,"Q","N",40.702473,-73.79992,1,6
1306908600,"Q","N",40.746987,-73.870375,1,6
1306908900,"B","N",40.810764,-73.95259,1,6
1306908900,"Q","N",40.697571,-73.907569,1,6
1306908960,"Q","N",40.672582,-73.891216,1,6
1306909200,"B","N",40.664654,-73.916266,1,6
1306909200,"B","N",NA,NA,1,6
1306909200,"P","N",40.575565,-73.981202,1,6
1306909200,"Q","N",40.751447,-73.862513,1,6
1306909320,"B","N",40.683048,-73.981063,1,6
1306909320,"P","N",40.643985,-74.011484,1,6
1306909320,"P","N",40.683048,-73.981063,1,6
1306909320,"Q","N",40.643985,-74.011484,1,6
1306909500,"Q","N",40.747331,-73.755799,1,6
1306909560,"Z","N",40.817335,-73.953391,1,6
1306909800,"W","N",40.626431,-74.129984,1,6
1306909800,"A","N",40.69092,-73.762291,1,6
1306909800,"B","N",40.668495,-73.925597,1,6
1306909800,"B","Y",40.750919,-73.86224,1,6
1306909800,"B","N",40.668495,-73.925597,1,6
1306909800,"B","N",40.679368,-73.931325,1,6
1306909800,"P","Y",40.750919,-73.86224,1,6
1306909800,"Q","N",40.683566,-73.869287,1,6
1306909800,"Q","N",40.752765,-73.863185,1,6
1306909800,"Q","N",40.744965,-73.878319,1,6
1306909980,"Q","N",40.681127,-73.85704,1,6
1306909980,"Q","N",40.681127,-73.85704,1,6
1306909980,"Q","N",40.681127,-73.85704,1,6
1306910100,"Q","N",40.643985,-74.011484,1,6
1306910100,"W","N",40.80612,-73.959355,1,6
1306910340,"W","N",40.80612,-73.959355,1,6
1306910400,"Q","N",40.685191,-73.913421,1,6
1306910400,"B","N",40.732796,-74.003261,1,6
1306910580,"B","N",40.657326,-73.743925,1,6
1306911000,"B","N",40.80612,-73.959355,1,6
1306911000,"Q","N",40.779497,-73.955584,1,6
1306911180,"B","N",40.652313,-73.956011,1,6
1306911300,"B","N",40.710176,-73.944224,1,6
1306911360,"W","N",40.700444,-73.950757,1,6
1306911600,"B","N",40.714447,-73.765338,1,6
1306911600,"B","N",40.779497,-73.955584,1,6
1306911600,"B","N",40.815059,-73.922049,1,6
1306911600,"B","N",40.650807,-73.949572,1,6
1306911600,"B","N",40.714447,-73.765338,1,6
1306911600,"Q","N",40.853338,-73.919593,1,6
1306911600,"Q","N",40.745365,-73.888333,1,6
1306911600,"W","N",40.766867,-73.959776,1,6
1306911600,"W","N",40.766867,-73.959776,1,6
1306911600,"Z","N",40.766867,-73.959776,1,6
1306911720,"B","N",40.688565,-73.93018,1,6
1306911720,"W","N",40.746402,-73.979724,1,6
1306912200,"Q","N",40.705869,-74.013254,1,6
1306912500,"B","N",40.683777,-73.769744,1,6
1306912500,"B","N",40.74751,-73.996863,1,6
1306912500,"P","Y",40.776876,-73.949371,1,6
1306912500,"Q","Y",40.776876,-73.949371,1,6
1306912500,"Q","N",NA,NA,1,6
1306912500,"Q","Y",40.776876,-73.949371,1,6
1306912500,"Q","N",40.74751,-73.996863,1,6
1306912620,"B","N",40.685761,-73.9155,1,6
1306912800,"B","N",40.743204,-74.004756,1,6
1306912860,"P","N",NA,NA,1,6
1306912860,"Q","N",NA,NA,1,6
1306912860,"Q","N",NA,NA,1,6
1306912860,"Q","N",NA,NA,1,6
1306913100,"A","N",40.679737,-73.761609,1,6
1306913280,"B","N",40.690761,-73.930617,1,6
1306913340,"Q","N",40.643564,-73.979601,1,6
1306913400,"B","Y",40.710486,-73.789472,1,6
1306913400,"B","N",40.652795,-73.946874,1,6
1306913400,"W","N",NA,NA,1,6
1306914000,"B","N",40.655852,-73.910121,1,6
1306914300,"B","N",40.597055,-73.788314,1,6
1306914300,"P","N",40.750331,-73.779064,1,6
1306914300,"Q","N",40.709556,-74.006434,1,6
1306914600,"B","N",40.834912,-73.874891,1,6
1306914960,"B","N",40.834912,-73.874891,1,6
1306915020,"B","N",40.853251,-73.827217,1,6
1306915200,"Q","N",40.744152,-73.870709,1,6
1306915500,"P","N",40.816513,-73.866555,1,6
1306915500,"Q","N",40.816513,-73.866555,1,6
1306915800,"A","N",40.74478,-73.903155,1,6
1306915800,"Q","N",40.704404,-73.88201,1,6
1306915800,"W","N",40.74478,-73.903155,1,6
1306916100,"A","N",40.773042,-73.795611,1,6
1306916100,"W","N",40.773042,-73.795611,1,6
1306916100,"W","N",40.773042,-73.795611,1,6
1306916100,"W","N",40.700626,-73.986793,1,6
1306916400,"B","N",40.679516,-73.90457,1,6
1306916400,"B","N",40.74498,-74.003569,1,6
1306917000,"Q","N",40.747261,-73.874442,1,6
1306917000,"Q","N",40.635728,-74.151595,1,6
1306917000,"Q","N",40.747261,-73.874442,1,6
1306917120,"Q","N",40.8442,-73.935651,1,6
1306917120,"W","N",40.8442,-73.935651,1,6
1306917900,"B","N",40.712595,-73.784008,1,6
1306917900,"Z","N",40.712595,-73.784008,1,6
1306919400,"B","N",40.654309,-74.004418,1,6
1306919400,"Q","N",40.746668,-73.874894,1,6
1306919400,"Q","N",40.746668,-73.874894,1,6
1306919700,"B","N",40.673079,-73.91123,1,6
1306919700,"Q","N",40.71366,-73.779593,1,6
1306919700,"Q","N",40.71366,-73.779593,1,6
1306920000,"B","N",40.676189,-73.908089,1,6
1306920000,"B","N",40.810856,-73.939018,1,6
1306920000,"Q","N",40.746668,-73.874894,1,6
1306920000,"Q","N",40.746668,-73.874894,1,6
1306920600,"B","N",40.862755,-73.901078,1,6
1306920600,"B","N",40.748467,-73.873512,1,6
1306922400,"B","N",40.676189,-73.908089,1,6
1306922700,"Q","N",40.575565,-73.981202,1,6
1306923120,"Q","N",40.652927,-73.959329,1,6
1306923480,"W","N",40.642048,-74.075327,1,6
1306924680,"A","N",40.677513,-73.866447,1,6
1306925940,"Q","Y",40.757232,-73.989792,1,6
1306925940,"Q","N",40.619595,-73.963164,1,6
1306926000,"B","N",40.762967,-73.981892,1,6
1306926000,"Q","N",40.796073,-73.943484,1,6
1306926300,"B","N",40.876787,-73.874447,1,6
1306927560,"B","N",40.823193,-73.814552,1,6
1306927560,"B","N",40.823193,-73.814552,1,6
1306927800,"B","N",40.645667,-73.959121,1,6
1306928760,"B","N",40.714441,-73.831257,1,6
1306929000,"Q","N",40.75099,-73.990623,1,6
1306929600,"B","N",40.804375,-73.93742,1,6
1306930320,"A","N",40.701527,-73.986749,1,6
1306930500,"Q","N",40.710709,-73.793039,1,6
1306930620,"B","N",40.702473,-73.79992,1,6
1306930620,"W","N",40.642048,-74.075327,1,6
1306930620,"W","N",40.642048,-74.075327,1,6
1306930680,"B","N",40.696689,-73.741332,1,6
1306930680,"B","N",40.696689,-73.741332,1,6
1306930680,"B","N",40.696689,-73.741332,1,6
1306931100,"Q","Y",40.779497,-73.955584,1,6
1306931280,"B","N",40.822118,-73.896879,1,6
1306932000,"Q","N",40.749869,-73.862725,1,6
1306932000,"Q","N",40.804375,-73.93742,1,6
1306932300,"B","N",NA,NA,1,6
1306932300,"B","N",40.654871,-73.961901,1,6
1306932300,"B","N",40.698255,-73.908773,1,6
1306932360,"Q","N",NA,NA,1,6
1306932360,"W","N",40.689827,-73.978757,1,6
1306932600,"B","Y",40.795961,-73.965273,1,6
1306932600,"B","Y",40.795961,-73.965273,1,6
1306932600,"Q","Y",40.795961,-73.965273,1,6
1306932600,"Q","Y",40.795961,-73.965273,1,6
1306932720,"Q","N",40.707757,-73.731125,1,6
1306932720,"Q","N",40.532537,-74.19208,1,6
1306932720,"W","N",40.532537,-74.19208,1,6
1306933200,"B","N",40.642048,-74.075327,1,6
1306933200,"B","N",40.641909,-74.096748,1,6
1306933200,"B","N",40.70798,-73.801855,1,6
1306933200,"P","N",40.698965,-73.918632,1,6
1306933200,"Q","N",40.695305,-73.855272,1,6
1306933200,"P","N",40.685701,-73.851601,1,6
1306933320,"B","N",40.702473,-73.79992,1,6
1306933380,"B","N",40.846965,-73.908631,1,6
1306933440,"B","N",40.674663,-73.970247,1,6
1306933500,"W","N",40.642048,-74.075327,1,6
1306933500,"B","N",40.686578,-73.947457,1,6
1306934100,"B","N",40.710709,-73.793039,1,6
1306934100,"Q","N",40.789475,-73.957393,1,6
1306934100,"Z","N",40.708781,-73.91229,1,6
1306934280,"Q","Y",NA,NA,1,6
1306934400,"B","Y",40.833005,-73.927723,1,6
1306934700,"B","N",40.814586,-73.923877,1,6
1306935000,"B","N",40.679938,-73.941207,1,6
1306935000,"B","N",40.679938,-73.941207,1,6
1306935000,"B","N",40.687749,-73.761794,1,6
1306935000,"I","N",NA,NA,1,6
1306935000,"W","N",40.641585,-74.077899,1,6
1306935060,"P","N",40.890609,-73.853588,1,6
1306935060,"P","N",40.890609,-73.853588,1,6
1306935120,"Q","N",40.759593,-73.864824,1,6
1306935300,"B","N",40.841435,-73.878912,1,6
1306935300,"B","N",40.841435,-73.878912,1,6
1306935300,"W","N",40.641585,-74.077899,1,6
1306935300,"W","N",40.641585,-74.077899,1,6
1306935600,"B","N",40.685797,-73.783925,1,6
1306935600,"B","N",40.685797,-73.783925,1,6
1306935600,"Z","N",40.669069,-73.865541,1,6
1306935720,"Q","N",40.77199,-73.986475,1,6
1306935900,"Q","N",40.751441,-73.976049,1,6
1306936500,"Q","N",40.706086,-73.808494,1,6
1306936500,"Q","N",40.706086,-73.808494,1,6
1306936620,"B","N",40.725931,-73.994649,1,6
1306936680,"B","N",40.633406,-73.89476,1,6
1306936800,"B","N",40.757232,-73.989792,1,6
1306936800,"B","N",40.688957,-73.762042,1,6
1306936800,"B","N",40.826832,-73.935783,1,6
1306936800,"B","N",40.687749,-73.761794,1,6
1306936800,"B","N",40.688957,-73.762042,1,6
1306937100,"B","N",40.686033,-73.93267,1,6
1306937220,"B","N",40.685948,-73.802227,1,6
1306937220,"B","N",40.685948,-73.802227,1,6
1306937220,"B","N",40.685578,-73.802405,1,6
1306937220,"B","N",40.685948,-73.802227,1,6
1306937220,"B","N",40.685948,-73.802227,1,6
1306937220,"B","N",40.685948,-73.802227,1,6
1306937220,"B","N",40.685948,-73.802227,1,6
1306937400,"Q","N",40.756942,-73.872218,1,6
1306937640,"B","N",40.694782,-73.852568,1,6
1306937640,"B","N",40.694782,-73.852568,1,6
1306937640,"B","N",40.694782,-73.852568,1,6
1306937700,"B","N",40.810423,-73.925992,1,6
1306937940,"B","N",40.642048,-74.075327,1,6
1306938000,"B","N",40.707715,-73.802787,1,6
1306938360,"W","N",40.642048,-74.075327,1,6
1306938480,"B","N",40.815417,-73.905047,1,6
1306938480,"W","N",40.642048,-74.075327,1,6
1306938600,"B","N",40.876295,-73.86919,1,6
1306938600,"B","N",NA,NA,1,6
1306938600,"B","N",NA,NA,1,6
1306938720,"B","N",40.836882,-73.867135,1,6
1306938780,"B","N",40.653326,-73.938289,1,6
1306939080,"Z","N",40.822057,-73.902136,1,6
1306939140,"Q","N",40.787119,-73.947923,1,6
1306939500,"A","N",40.683747,-73.992471,1,6
1306939500,"A","N",40.683747,-73.992471,1,6
1306939500,"W","N",40.639995,-74.130432,1,6
1306939800,"B","N",40.812629,-73.924226,1,6
1306939800,"B","N",40.812629,-73.924226,1,6
1306939800,"B","N",40.812629,-73.924226,1,6
1306939800,"B","N",40.812629,-73.924226,1,6
1306939800,"B","N",40.812629,-73.924226,1,6
1306939800,"B","N",40.840485,-73.938365,1,6
1306939800,"P","N",40.751441,-73.976049,1,6
1306939920,"Q","N",40.841076,-73.939767,1,6
1306939980,"B","N",40.673544,-73.866668,1,6
1306940100,"B","N",40.832706,-73.905051,1,6
1306940100,"B","N",40.845541,-73.864552,1,6
1306940100,"B","N",40.685761,-73.9155,1,6
1306940100,"B","N",40.713003,-73.782365,1,6
1306940100,"P","N",40.681136,-73.955667,1,6
1306940100,"Q","N",40.845541,-73.864552,1,6
1306940100,"W","N",40.845541,-73.864552,1,6
1306940400,"B","N",40.72183,-73.995955,1,6
1306940400,"B","N",40.75219,-73.993463,1,6
1306940400,"Q","N",40.840966,-73.939503,1,6
1306940400,"Q","N",40.708596,-73.779682,1,6
1306940400,"Q","N",40.624602,-74.079598,1,6
1306940520,"Q","Y",40.751441,-73.976049,1,6
1306940700,"B","N",40.691196,-73.855778,1,6
1306940700,"Q","N",40.712938,-73.782625,1,6
1306940880,"B","N",40.669093,-73.897101,1,6
1306941000,"B","N",40.799039,-73.941304,1,6
1306941000,"B","N",40.695995,-73.78277,1,6
1306941240,"B","Y",40.731706,-74.000956,1,6
1306941300,"B","Y",40.679224,-73.907177,1,6
1306941300,"Q","N",40.759273,-73.728451,1,6
1306941300,"Q","N",40.759273,-73.728451,1,6
1306941480,"B","N",40.75099,-73.990623,1,6
1306941600,"B","N",40.751441,-73.976049,1,6
1306941600,"B","N",40.799299,-73.941127,1,6
1306941600,"B","N",40.799299,-73.941127,1,6
1306941600,"Q","N",40.766159,-73.820902,1,6
1306941600,"Q","N",40.766159,-73.820902,1,6
1306941600,"W","N",40.766159,-73.820902,1,6
1306941600,"W","N",40.766159,-73.820902,1,6
1306941900,"B","N",40.622798,-74.028349,1,6
1306941900,"B","N",40.826625,-73.939148,1,6
1306941900,"B","N",40.762226,-73.968186,1,6
1306941900,"Q","N",40.714186,-73.988702,1,6
1306942080,"Q","N",40.644711,-73.957976,1,6
1306942200,"W","N",NA,NA,1,6
1306942200,"B","N",40.601733,-73.749017,1,6
1306942200,"B","N",40.601733,-73.749017,1,6
1306942200,"B","N",40.601733,-73.749017,1,6
1306942200,"B","N",40.601733,-73.749017,1,6
1306942200,"B","N",40.710709,-73.793039,1,6
1306942200,"B","N",40.702473,-73.79992,1,6
1306942200,"Q","N",40.766695,-73.791789,1,6
1306942200,"W","N",NA,NA,1,6
1306942500,"A","N",40.673648,-73.855106,1,6
1306942500,"B","N",40.825429,-73.936305,1,6
1306942500,"Z","N",40.714405,-73.99022,1,6
1306942800,"B","N",40.691663,-73.829702,1,6
1306942800,"B","N",40.702473,-73.79992,1,6
1306942980,"B","N",40.713635,-73.779726,1,6
1306942980,"B","N",40.75099,-73.990623,1,6
1306943100,"B","Y",40.875495,-73.860513,1,6
1306943100,"B","Y",40.875495,-73.860513,1,6
1306943100,"B","N",40.661574,-73.915477,1,6
1306943100,"B","N",40.660414,-73.934232,1,6
1306943100,"B","N",40.660414,-73.934232,1,6
1306943100,"Q","N",40.740854,-73.916311,1,6
1306943100,"Q","N",40.740854,-73.916311,1,6
1306943220,"B","N",40.713135,-74.004058,1,6
1306943280,"B","N",40.817116,-73.948008,1,6
1306943400,"A","N",40.708291,-73.80369,1,6
1306943400,"A","N",40.708291,-73.80369,1,6
1306943400,"B","N",40.708291,-73.80369,1,6
1306943400,"B","N",40.771311,-73.77834,1,6
1306943400,"B","N",40.771311,-73.77834,1,6
1306943400,"B","N",40.708291,-73.80369,1,6
1306943400,"B","N",40.678562,-74.002073,1,6
1306943400,"B","N",40.7728,-73.778859,1,6
1306943400,"B","N",40.771311,-73.77834,1,6
1306943400,"B","N",40.695219,-73.841987,1,6
