"unix_time","race","arstmade","lat","lng"
1301643000,"Z","N",40.651708,-73.931108
1301643780,"B","N",40.721991,-73.981326
1301643900,"P","N",40.746812,-73.891752
1301644500,"B","N",40.651087,-73.944472
1301644800,"Q","N",40.607258,-74.002643
1301644800,"Q","N",40.761989,-73.869328
1301644860,"B","N",40.773872,-73.982222
1301644980,"Q","N",40.658547,-73.996334
1301645160,"B","N",40.632097,-73.918602
1301645220,"Q","N",40.649928,-73.933114
1301645400,"Z","N",40.730528,-73.801427
1301645400,"B","N",40.747236,-73.993359
1301645400,"W","N",40.730528,-73.801427
1301645700,"P","N",40.849321,-73.93373
1301645700,"P","N",40.747342,-73.886716
1301645700,"P","N",40.747342,-73.886716
1301645700,"Q","N",40.86676,-73.92061
1301645700,"Q","N",40.86676,-73.92061
1301645700,"Q","N",40.696986,-73.935223
1301646000,"Q","N",40.61536,-73.987069
1301646300,"Q","N",40.704246,-73.797928
1301646840,"B","N",40.829423,-73.897569
1301646840,"Q","N",40.704246,-73.797928
1301647200,"B","Y",40.698171,-73.944454
1301647200,"B","N",40.762161,-73.895084
1301647200,"Q","N",40.762161,-73.895084
1301647440,"Q","N",40.781204,-73.954326
1301647620,"B","N",40.651662,-73.932143
1301647800,"B","N",40.810764,-73.95259
1301647800,"W","N",NA,NA
1301647980,"B","N",40.773872,-73.982222
1301648700,"A","N",40.71378,-73.993604
1301649000,"Q","Y",40.843438,-73.941633
1301649000,"Q","Y",40.843438,-73.941633
1301649000,"W","N",40.620273,-74.152997
1301649180,"U","Y",40.843438,-73.941633
1301649300,"Z","N",40.880656,-73.883596
1301650800,"W","N",40.534082,-74.236474
1301650800,"W","N",40.534082,-74.236474
1301652000,"W","N",40.819315,-73.937612
1301652300,"B","Y",40.773878,-73.93647
1301652600,"W","N",40.702567,-73.893133
1301652900,"W","N",40.891837,-73.897208
1301652900,"B","N",40.711534,-74.010464
1301653020,"W","N",40.794651,-73.971786
1301653620,"Q","N",40.767175,-73.911231
1301653800,"B","N",40.664779,-73.886413
1301653800,"I","N",40.711534,-74.010464
1301654700,"B","N",40.678967,-73.92326
1301654700,"P","N",40.822781,-73.953105
1301655000,"B","N",40.711534,-74.010464
1301655600,"Q","Y",40.870709,-73.891897
1301655600,"W","N",40.755557,-73.918469
1301655600,"W","N",40.635935,-74.075846
1301655900,"Q","N",40.698214,-73.92405
1301656440,"W","N",40.754806,-73.916871
1301658000,"B","N",40.753998,-73.94243
1301658600,"Q","N",40.765022,-73.820338
1301658600,"Q","N",40.765022,-73.820338
1301658600,"Q","N",40.765138,-73.819435
1301659200,"W","N",40.612685,-74.127699
1301659200,"B","Y",40.811623,-73.946769
1301659200,"Q","N",40.86923,-73.896036
1301659800,"B","N",40.651168,-73.941892
1301659800,"Q","N",40.705889,-73.939554
1301660100,"B","N",40.891837,-73.897208
1301660400,"B","N",40.854123,-73.902248
1301660400,"P","N",40.854123,-73.902248
1301660400,"Q","N",40.854123,-73.902248
1301660460,"B","N",40.824932,-73.824303
1301660700,"B","N",40.854123,-73.902248
1301660880,"Q","N",40.854123,-73.902248
1301661180,"W","N",40.887089,-73.878019
1301661240,"W","N",40.792724,-73.844619
1301661540,"B","Y",40.664376,-73.923749
1301661600,"A","N",40.760055,-73.830365
1301661600,"B","N",40.821228,-73.908828
1301661600,"P","N",40.821228,-73.908828
1301661900,"Q","N",40.64471,-74.009682
1301662020,"Q","N",40.862042,-73.892714
1301662200,"B","N",40.802797,-73.949128
1301662200,"B","N",40.887207,-73.860811
1301662200,"Q","Y",40.806518,-73.91892
1301662200,"Q","Y",40.806518,-73.91892
1301662500,"Q","Y",40.716607,-73.99184
1301662800,"B","N",40.81308,-73.952129
1301662800,"W","N",40.600832,-73.999794
1301662860,"W","N",40.76745,-73.780108
1301662980,"W","N",40.81232,-73.885244
1301663280,"A","N",40.794651,-73.971786
1301664000,"B","N",40.822341,-73.940767
1301664300,"B","N",40.757232,-73.989792
1301664600,"B","N",40.674555,-73.882748
1301664960,"B","N",40.657646,-73.881318
1301665080,"P","N",40.773178,-73.985601
1301665200,"Q","N",40.545741,-74.230122
1301665200,"W","N",40.545741,-74.230122
1301665260,"P","N",40.74474,-73.875966
1301665500,"P","N",40.745203,-73.891108
1301665680,"W","Y",40.68087,-73.975144
1301665800,"B","N",40.807772,-73.945483
1301665860,"B","N",40.779497,-73.955584
1301666160,"B","N",40.787323,-73.978264
1301666160,"P","N",40.828666,-73.937661
1301666340,"B","N",40.686171,-73.944475
1301666340,"B","N",40.686171,-73.944475
1301666340,"B","N",NA,NA
1301666400,"A","N",40.700582,-73.807741
1301666400,"Q","N",40.75484,-73.984118
1301666400,"Q","N",40.738018,-73.87067
1301666400,"Q","N",40.744556,-73.870824
1301666400,"W","N",40.784881,-73.979196
1301666700,"B","N",40.71865,-73.837703
1301666700,"Q","N",40.745462,-73.875828
1301667000,"A","N",40.740074,-73.871464
1301667000,"B","N",NA,NA
1301667000,"Q","N",40.740074,-73.871464
1301667000,"Q","N",40.744869,-73.87628
1301667120,"B","N",40.840485,-73.938365
1301667120,"Q","N",40.685807,-73.773148
1301667300,"B","N",40.807772,-73.945483
1301667300,"P","N",40.817257,-73.957126
1301667300,"Q","N",40.817257,-73.957126
1301667600,"A","N",40.699698,-73.82125
1301667600,"B","N",40.814755,-73.958952
1301667600,"B","N",40.667741,-73.756995
1301667600,"B","N",40.667741,-73.756995
1301667600,"P","N",40.814755,-73.958952
1301667840,"P","Y",40.704721,-73.94028
1301667840,"U","Y",40.68039,-73.949556
1301667900,"B","N",40.860201,-73.893866
1301667900,"W","N",40.613061,-73.94531
1301668080,"B","N",40.575565,-73.981202
1301668200,"B","N",NA,NA
1301668200,"Q","N",40.864532,-73.890898
1301668380,"B","N",40.663084,-73.923693
1301668500,"Q","N",40.745234,-73.880747
1301668680,"W","N",40.695859,-73.820056
1301668800,"B","N",40.705387,-73.951918
1301668800,"B","N",40.705387,-73.951918
1301668800,"B","N",40.674025,-73.78383
1301668920,"Q","N",40.744059,-73.88347
1301669100,"B","N",40.634258,-74.120639
1301669100,"B","N",40.700582,-73.807741
1301669100,"B","N",40.904956,-73.853698
1301669400,"W","N",40.735722,-74.000613
1301669400,"B","N",40.894873,-73.856559
1301669400,"W","N",40.735722,-74.000613
1301669580,"B","N",40.639262,-73.964054
1301669700,"B","N",40.700582,-73.807741
1301669700,"B","N",40.822037,-73.90778
1301669700,"Z","N",40.822037,-73.90778
1301669880,"Q","N",40.746406,-73.918985
1301669880,"Q","N",40.744892,-73.880001
1301670000,"B","N",40.675902,-74.007098
1301670000,"B","N",40.892042,-73.858128
1301670000,"Q","N",40.804375,-73.93742
1301670000,"Q","N",40.783225,-73.843125
1301670000,"Z","N",40.651326,-73.939052
1301670300,"B","Y",40.804375,-73.93742
1301670300,"P","N",40.823174,-73.866574
1301670360,"Q","N",40.744271,-73.871362
1301670480,"B","N",40.632885,-73.947697
1301670600,"B","N",40.821869,-73.903491
1301670600,"B","N",40.678115,-73.921711
1301670600,"Q","N",40.672032,-73.79295
1301670600,"Q","N",40.672032,-73.79295
1301670600,"W","N",40.612346,-74.104024
1301670900,"B","N",40.88548,-73.858373
1301670900,"B","N",NA,NA
1301670900,"Q","N",40.695717,-73.939588
1301670900,"B","N",NA,NA
1301670900,"Q","N",40.68766,-73.850569
1301670960,"B","N",40.876869,-73.859556
1301671200,"Q","N",40.740266,-73.870616
1301671200,"Q","N",40.740266,-73.870616
1301671200,"Q","N",40.740266,-73.870616
1301671380,"B","N",40.821869,-73.903491
1301671500,"W","N",40.712126,-73.90769
1301671500,"W","N",40.712126,-73.90769
1301671620,"B","N",40.595064,-73.784824
1301671800,"B","N",40.687861,-73.783922
1301671800,"P","Y",40.804375,-73.93742
1301671800,"P","N",40.694226,-73.855004
1301671800,"Q","N",40.694226,-73.855004
1301671980,"B","N",40.640168,-73.957125
1301672100,"B","N",40.876867,-73.860572
1301672100,"B","N",40.820711,-73.903955
1301672100,"B","N",40.820744,-73.903941
1301672100,"B","N",40.799961,-73.946974
1301672100,"B","N",40.799961,-73.946974
1301672100,"B","N",40.799961,-73.946974
1301672100,"Q","N",40.683757,-73.864293
1301672100,"Q","N",40.683757,-73.864293
1301672100,"W","N",40.799961,-73.946974
1301672280,"B","N",40.623919,-73.921595
1301672400,"B","N",40.633607,-73.947736
1301672400,"B","N",40.788314,-73.976501
1301672400,"B","N",40.85438,-73.861056
1301672400,"P","N",40.739291,-73.868268
1301672700,"B","N",40.576291,-73.999845
1301672700,"B","N",40.595064,-73.784824
1301672700,"Q","N",NA,NA
1301672700,"Q","N",40.748141,-73.876418
1301672700,"W","Y",40.646341,-73.973254
1301673000,"B","N",40.6754,-73.997447
1301673000,"B","N",40.6754,-73.997447
1301673000,"B","Y",40.726639,-73.994129
1301673000,"B","N",40.753167,-73.821926
1301673000,"B","N",40.696648,-73.761744
1301673000,"Q","N",40.752567,-73.877247
1301673300,"B","N",40.668684,-73.899863
1301673300,"Q","N",40.757232,-73.989792
1301673600,"B","N",40.865423,-73.854768
1301673600,"B","N",40.865423,-73.854768
1301673600,"B","N",40.865423,-73.854768
1301673600,"B","N",40.651529,-73.935062
1301673600,"Q","N",40.668509,-73.766249
1301673600,"Q","N",40.804375,-73.93742
1301673720,"B","N",40.904956,-73.853698
1301673840,"B","N",40.866067,-73.894374
1301673900,"P","N",40.692518,-73.859097
1301673900,"P","N",40.644724,-73.997621
1301673900,"Q","N",40.692518,-73.859097
1301673900,"Q","N",40.804375,-73.93742
1301674140,"B","N",40.662829,-73.866844
1301674200,"B","Y",40.804375,-73.93742
1301674200,"B","N",40.60308,-73.756474
1301674200,"B","N",40.849321,-73.93373
1301674260,"B","N",40.808165,-73.946393
1301674320,"A","N",40.668554,-73.809863
1301674380,"B","N",40.87178,-73.902345
1301674500,"B","N",40.862919,-73.852033
1301674500,"B","N",40.902044,-73.851552
1301674560,"B","N",40.820895,-73.823356
1301674680,"B","N",40.631431,-73.955473
1301674680,"B","N",40.687753,-73.790384
1301674680,"B","N",40.640168,-73.957125
1301674680,"B","N",40.631431,-73.955473
1301674800,"B","N",40.833847,-73.860872
1301674800,"P","N",40.663807,-73.900414
1301674800,"W","N",40.801915,-73.953477
1301675100,"A","N",40.640305,-74.011739
1301675100,"B","N",40.66259,-73.876386
1301675100,"P","N",40.67526,-73.882022
1301675100,"Q","N",40.708061,-73.807287
1301675100,"Q","N",40.640305,-74.011739
1301675100,"Q","N",40.640305,-74.011739
1301675100,"Q","N",40.640305,-74.011739
1301675100,"Q","N",40.640305,-74.011739
1301675100,"Q","N",40.74837,-73.876923
1301675100,"W","N",40.675839,-73.761375
1301675100,"W","N",40.675839,-73.761375
1301675160,"Q","N",40.754732,-73.753693
1301675160,"Q","N",NA,NA
1301675220,"B","N",40.826935,-73.938909
1301675340,"A","N",40.63801,-73.892854
1301675400,"B","N",40.595688,-73.788167
1301675400,"B","N",40.67897,-73.759824
1301675400,"B","N",40.595688,-73.788167
1301675400,"B","N",40.829331,-73.902559
1301675400,"P","N",40.797299,-73.942602
1301675520,"W","N",40.604293,-73.995008
1301675700,"B","N",40.830891,-73.941366
1301675700,"B","N",40.802829,-73.95374
1301675700,"Q","N",40.821869,-73.903491
1301675700,"W","N",40.884319,-73.913736
1301675760,"Q","N",40.836449,-73.852215
1301676000,"W","N",40.626329,-74.124969
1301676300,"A","N",40.800508,-73.938146
1301676300,"B","N",40.725738,-73.989768
1301676300,"B","N",40.673252,-73.877721
1301676300,"Q","N",40.702473,-73.79992
1301676300,"Q","N",40.725738,-73.989768
1301676300,"Q","N",40.680117,-73.753236
1301676420,"B","N",40.596308,-73.937413
1301676480,"B","N",40.625652,-73.930523
1301676600,"P","N",40.640591,-74.022426
1301676600,"W","N",40.604293,-73.995008
1301676600,"W","N",40.652032,-73.979994
1301676660,"B","N",40.875079,-73.866108
1301676780,"Q","N",40.876958,-73.865135
1301676780,"W","N",40.745724,-73.978122
1301676840,"B","N",40.802704,-73.955319
1301677020,"B","N",40.841076,-73.939767
1301677080,"A","N",40.640582,-73.916354
1301677200,"A","N",40.686239,-73.839059
1301677200,"Q","N",40.708494,-73.938862
1301677200,"B","Y",40.672494,-73.741577
1301677200,"B","N",40.656979,-73.889418
1301677200,"B","N",40.647006,-73.946259
1301677200,"B","N",40.649101,-73.946477
1301677200,"B","N",40.646963,-73.947239
1301677200,"B","N",40.647006,-73.946259
1301677200,"B","N",40.646603,-73.946227
1301677200,"Q","Y",40.887089,-73.878019
1301677200,"Q","N",40.708494,-73.938862
1301677200,"Q","N",40.753218,-73.922572
1301677200,"Q","N",40.717835,-73.957724
1301677200,"Z","N",40.650948,-73.946674
1301677200,"Z","N",40.647006,-73.946259
1301677500,"Q","N",40.645758,-74.013329
1301677800,"A","N",40.694317,-73.820348
1301677800,"B","N",40.802791,-73.953607
1301677800,"B","N",40.690646,-73.908041
1301677800,"B","N",40.887595,-73.857193
1301677800,"Q","N",40.620713,-73.957631
1301678100,"B","N",40.593922,-73.939641
1301678100,"B","N",40.65517,-73.914844
1301678100,"W","Y",40.857108,-73.893936
1301678160,"B","N",40.593831,-73.940339
1301678400,"A","N",40.617005,-73.95692
1301678400,"B","N",40.785626,-73.948198
1301678400,"B","N",40.652989,-73.73434
1301678400,"P","N",40.674198,-73.99983
1301678400,"Q","N",40.785626,-73.948198
1301678400,"Q","N",40.756122,-73.858616
1301678700,"B","N",40.837591,-73.889378
1301678700,"P","N",40.707749,-73.932295
1301678880,"B","N",40.797387,-73.948872
1301679000,"B","N",40.702473,-73.79992
1301679000,"B","N",40.70139,-73.83152
1301679000,"B","N",40.812633,-73.883126
1301679000,"B","N",40.724235,-73.997784
1301679000,"B","N",40.724235,-73.997784
1301679000,"Q","N",40.646225,-74.009153
