"uid","year","pct","ser_num","datestop","timestop","recstat","inout","trhsloc","perobs","crimsusp","perstop","typeofid","explnstp","othpers","arstmade","arstoffn","sumissue","sumoffen","compyear","comppct","offunif","officrid","frisked","searched","contrabn","adtlrept","pistol","riflshot","asltweap","knifcuti","machgun","othrweap","pf_hands","pf_wall","pf_grnd","pf_drwep","pf_ptwep","pf_baton","pf_hcuff","pf_pepsp","pf_other","radio","ac_rept","ac_inves","rf_vcrim","rf_othsw","ac_proxm","rf_attir","cs_objcs","cs_descr","cs_casng","cs_lkout","rf_vcact","cs_cloth","cs_drgtr","ac_evasv","ac_assoc","cs_furtv","rf_rfcmp","ac_cgdir","rf_verbl","cs_vcrim","cs_bulge","cs_other","ac_incid","ac_time","rf_knowl","ac_stsnd","ac_other","sb_hdobj","sb_outln","sb_admis","sb_other","repcmd","revcmd","rf_furt","rf_bulg","offverb","offshld","forceuse","sex","race","dob","age","ht_feet","ht_inch","weight","haircolr","eyecolor","build","othfeatr","addrtyp","rescode","premtype","premname","addrnum","stname","stinter","crossst","aptnum","city","state","zip","addrpct","sector","beat","post","xcoord","ycoord","dettypcm","linecm","detailcm","monthstop","daystop","yearstop","hourstop","minutestop","lng","lat","unix_time","X","ntaname","ntacode"
"I154",2011,28,10,1012011,200,"1","I","P",1,"FELONY",6,"V","Y","N","Y","CPW","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","Y","N","N","N","Y","N","N","Y","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y",28,28,"Y","N"," "," ",NA,"M","B",12301992,18,5,10,160,"BK","BR","T"," ","R",NA,NA,"DWELLING","162","LENOX AVENUE","WEST 119 STREET","WEST 118 STREET",NA,"MANHATTAN",NA,NA,28,"C"," ",9,998476,232007,"CM",1,20,1,1,2011,2,0,-73.948614,40.80347,1293865200,148,"Central Harlem South","MN11"
"I155",2011,23,15,1012011,200,"1","O","H",1,"MISD",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",805,805,"N","N"," "," ",NA,"M","B",12311900,17,5,6,185,"BR","BR","M"," ","R",NA,NA,"STREET","2185","1 AVENUE","EAST 115 STREET","EAST 112 STREET",NA,"MANHATTAN",NA,NA,23,"G"," ",NA,1001723,228552,"CM",1,20,1,1,2011,2,0,-73.936895,40.793981,1293865200,149,"East Harlem North","MN34"
"I156",2011,67,132,1012011,200,"1","O","P",1,"FEL",5,"V","Y","Y","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N",67,67,"N","N"," "," ",NA,"M","B",12311900,20,5,8,130,"BK","BR","M"," ","R",NA,NA,"STREET","202","EAST 96 STREET","CLARKSON AVENUE","WINTHROP STREET",NA,"BROOKLYN",NA,NA,67,"N"," ",NA,1005891,180312,"CM",1,20,1,1,2011,2,0,-73.921997,40.661565,1293865200,150,"Rugby-Remsen Village","BK96"
"I157",2011,67,130,1012011,200,"1","O","P",1,"FEL",5,"P","Y","Y","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N",67,67,"N","N"," "," ",NA,"M","B",12311900,21,5,10,160,"BK","BR","M"," ","R",NA,NA,"STREET","202","EAST 96 STREET","CLARKSON AVENUE","WINTHROP STREET",NA,"BROOKLYN",NA,NA,67,"N"," ",NA,1005891,180312,"CM",1,20,1,1,2011,2,0,-73.921997,40.661565,1293865200,151,"Rugby-Remsen Village","BK96"
"I158",2011,70,7,1012011,200,"A","O","P",1,"FEL",5,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N",70,70,"N","N"," "," ",NA,"M","B",12311900,37,5,10,165,"BK","BR","M"," ","R",NA,NA,"STREET"," "," ","EAST 21 STREET","CAMPUS ROAD",NA,"BROOKLYN",NA,NA,70,"G","13",NA,996362,169237,"CM",1,46,1,1,2011,2,0,-73.956363,40.631184,1293865200,152,"Flatbush","BK42"
"I159",2011,67,131,1012011,200,"1","O","P",1,"FEL",5,"V","Y","Y","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N",67,67,"N","N"," "," ",NA,"M","B",12311900,19,5,10,170,"BK","BR","M"," ","R",NA,NA,"STREET","202","EAST 96 STREET","CLARKSON AVENUE","WINTHROP STREET",NA,"BROOKLYN",NA,NA,67,"N"," ",NA,1005891,180312,"CM",1,20,1,1,2011,2,0,-73.921997,40.661565,1293865200,153,"Rugby-Remsen Village","BK96"
"I160",2011,23,147,1012011,200,"1","O","P",5,"FELONY",5,"V","Y","N","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",23,23,"N","N","V","S",NA,"M","P",12311900,14,5,10,180,"BK","BK","M"," ","R",NA,NA,"STREET"," "," ","1 AVENUE","EAST 102 STREET",NA,"MANHATTAN",NA,NA,23,"A"," ",NA,1000329,226031,"CM",1,20,1,1,2011,2,0,-73.941936,40.787064,1293865200,154,"East Harlem South","MN33"
"I161",2011,20,3,1012011,200,"A","O","P",2,"ROBBERY",10,"P","Y","Y","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","Y","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N",20,20,"Y","N"," "," ",NA,"M","W",1251988,21,5,10,170,"BR","GR","M"," ","R",NA,NA,"STREET"," "," ","AMSTERDAM AVENUE","WEST 80 STREET",NA,"MANHATTAN",NA,NA,20,"G"," ",NA,990391,224848,"CM",1,85,1,1,2011,2,0,-73.977824,40.783829,1293865200,155,"Upper West Side","MN12"
"I162",2011,19,1,1012011,200,"A","O","P",1,"FELONY",5,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",137,24,"Y","N"," "," ",NA,"M","W",12311900,25,5,9,165,"BR","BR","M"," ","R",NA,NA,"STREET"," "," ","1 AVENUE","EAST 62 STREET",NA,"MANHATTAN",NA,NA,19,"N"," ",NA,995163,216710,"CM",1,20,1,1,2011,2,0,-73.960606,40.761488,1293865200,156,"Lenox Hill-Roosevelt Island","MN31"
"I163",2011,33,6,1012011,202,"A","O","P",3,"MISD",8,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N",33,33,"Y","N"," "," ",NA,"M","B",12311900,44,5,8,190,"BK","BK","M"," ","R",NA,NA,"ST"," "," ","SAINT NICHOLAS AVENUE","WEST 176 STREET",NA,"MANHATTAN",NA,NA,33,"C","9",NA,1001935,247543,"CM",1,20,1,1,2011,2,2,-73.936079,40.846105,1293865320,157,"Washington Heights South","MN36"
"I164",2011,88,4,1012011,203,"1","O","H",1,"CPW",1,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",88,88,"N","N"," "," ",NA,"M","B",12311900,20,5,8,160,"BK","BR","M"," ","R",NA,NA,"SIDEWALK","14","AUBURN PLACE","NORTH PORTLAND AVENUE","SAINT EDWARDS STREET",NA,"BROOKLYN",NA,NA,88,"J"," ",NA,990591,192235,"CM",1,20,1,1,2011,2,3,-73.977133,40.694315,1293865380,158,"Fort Greene","BK68"
"I165",2011,114,12,1012011,205,"1","I","H",2,"CRIMINAL POSSESSION OF MARIHUA",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N",809,809,"N","N"," "," ",NA,"M","B",5271996,14,5,8,130,"BK","BR","M"," ","R",NA,NA,"HALLWAY","41-05","10 STREET","41 ROAD","41 AVENUE",NA,"QUEENS",NA,NA,114,"M"," ",NA,999247,214512,"CM",1,27,1,1,2011,2,5,-73.945869,40.755449,1293865500,159,"Queensbridge-Ravenswood-Long Island City","QN68"
"I166",2011,1,3,1012011,206,"A","O","P",1,"ASSAULT",10,"R","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",1,1,"N","N"," "," ",NA,"M","W",12311900,40,5,11,190,"BL","XX","M"," ","R",NA,NA," ","326","SPRING STREET","WASHINGTON STREET","GREENWICH STREET",NA,"MANHATTAN",NA,NA,1,"I"," ",NA,981642,203783,"CM",1,9,1,1,2011,2,6,-74.009409,40.726013,1293865560,160,"SoHo-TriBeCa-Civic Center-Little Italy","MN24"
"I167",2011,25,13,1012011,207,"1","O","P",2,"ROBBERY/CPW",2,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","N","N","N","Y","N","N","Y","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",25,25,"Y","N"," "," ",NA,"M","B",4051993,17,5,5,140,"BK","BR","M"," ","R",NA,NA,"STREET"," "," ","LEXINGTON AVENUE","EAST 119TH STREET",NA,"MANHATTAN",NA,NA,25," "," ",NA,1000805,230947,"CM",1,85,1,1,2011,2,7,-73.940204,40.800556,1293865620,161,"East Harlem North","MN34"
"I168",2011,25,11,1012011,207,"1","O","P",2,"ROBBERY/CPW",2,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","N","N","N","Y","N","N","Y","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",25,25,"Y","N"," "," ",NA,"M","B",4091994,16,5,6,150,"BK","BR","M"," ","R",NA,NA,"STREET"," "," ","LEXINGTON AVENUE","EAST 119TH STREET",NA,"MANHATTAN",NA,NA,25," "," ",NA,1000805,230947,"CM",1,85,1,1,2011,2,7,-73.940204,40.800556,1293865620,162,"East Harlem North","MN34"
"I169",2011,25,12,1012011,207,"1","O","P",2,"ROBBERY/CPW",2,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","N","N","N","Y","N","N","Y","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",25,25,"Y","N"," "," ",NA,"M","B",12181995,15,6,0,160,"BK","BR","M"," ","R",NA,NA,"STREET"," "," ","LEXINGTON AVENUE","EAST 119TH STREET",NA,"MANHATTAN",NA,NA,25," "," ",NA,1000805,230947,"CM",1,85,1,1,2011,2,7,-73.940204,40.800556,1293865620,163,"East Harlem North","MN34"
"I170",2011,23,128,1012011,210,"1","O","P",5,"ASSAULT",5,"R","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",23,23,"N","N"," "," ",NA,"M","B",12311900,1,5,8,150,"BK","BR","T"," ","R",NA,NA,"SIDEWALK"," "," ","3 AVENUE","EAST 101 STREET",NA,"MANHATTAN",NA,NA,23,"B"," ",NA,998926,226510,"CM",1,9,1,1,2011,2,10,-73.947001,40.788381,1293865800,164,"East Harlem South","MN33"
"I171",2011,23,27,1012011,210,"1","O","H",3,"MISD",5,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",805,805,"Y","N"," "," ",NA,"M","B",12311900,18,5,10,175,"BK","BR","T"," ","R",NA,NA,"JHONSON"," "," ","LEXINGTON AVENUE","EAST 112 STREET",NA,"MANHATTAN",NA,NA,23,"H"," ",NA,999898,229313,"CM",1,20,1,1,2011,2,10,-73.943484,40.796073,1293865800,165,"East Harlem South","MN33"
"I172",2011,90,57,1012011,210,"A","O","P",2,"ROB",1,"P","Y","Y","Y","ROB","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","Y","N","Y","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y",90,90,"N","N"," "," ",NA,"M","P",1221995,15,6,2,236,"BK","BR","H"," ","R",NA,NA,"STREET"," "," ","SCHOLES STREET","LORIMER STREET",NA,"BROOKLYN",NA,NA,90,"H"," ",NA,998550,197336,"CM",1,85,1,1,2011,2,10,-73.948421,40.708306,1293865800,166,"East Williamsburg","BK90"
"I173",2011,90,56,1012011,210,"A","O","P",2,"ROB",1,"P","Y","Y","Y","ROB","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","Y","N","Y","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y",90,90,"N","N"," "," ",NA,"M","P",4081996,14,5,6,140,"BK","BR","T"," ","R",NA,NA,"STREET"," "," ","SCHOLES STREET","LORIMER STREET",NA,"BROOKLYN",NA,NA,90,"H"," ",NA,998550,197336,"CM",1,85,1,1,2011,2,10,-73.948421,40.708306,1293865800,167,"East Williamsburg","BK90"
"I174",2011,90,52,1012011,210,"A","O","P",2,"ROB",1,"P","Y","Y","Y","ROB","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","Y","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y",90,90,"N","N"," "," ",NA,"M","P",11021993,17,5,6,130,"BK","BR","M"," ","R",NA,NA,"STREET"," "," ","SCHOLES STREET","LORIMER STREET",NA,"BROOKLYN",NA,NA,90,"H"," ",NA,998550,197336,"CM",1,85,1,1,2011,2,10,-73.948421,40.708306,1293865800,168,"East Williamsburg","BK90"
"I175",2011,90,54,1012011,210,"A","O","P",2,"ROB",1,"P","Y","Y","Y","ROB","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","Y","N","Y","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y",90,90,"N","N"," "," ",NA,"M","Q",2201993,17,6,2,215,"BK","BR","H"," ","R",NA,NA,"STREET"," "," ","SCHOLES STREET","LORIMER STREET",NA,"BROOKLYN",NA,NA,90,"H"," ",NA,998550,197336,"CM",1,85,1,1,2011,2,10,-73.948421,40.708306,1293865800,169,"East Williamsburg","BK90"
"I176",2011,110,1,1012011,210,"A","O","P",1,"MISD",5,"P","Y","N","N"," ","Y","153.09",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N",110,110,"N","N"," "," ",NA,"M","Q",3211985,31,5,7,180,"BK","BR","M"," ","R",NA,NA,"PUBLIC STREET"," "," ","44 AVENUE","104 STREET",NA,"QUEENS",NA,NA,110,"G"," ",NA,1022953,211531,"CM",1,59,1,1,2011,2,10,-73.86032,40.747195,1293865800,170,"Corona","QN25"
"I177",2011,90,51,1012011,210,"A","O","P",2,"ROB",1,"P","Y","Y","Y","ROB","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","Y","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y",90,90,"N","N"," "," ",NA,"M","Q",4171990,20,5,9,170,"BK","BR","T"," ","R",NA,NA,"STREET"," "," ","SCHOLES STREET","LORIMER STREET",NA,"BROOKLYN",NA,NA,90,"H"," ",NA,998550,197336,"CM",1,85,1,1,2011,2,10,-73.948421,40.708306,1293865800,171,"East Williamsburg","BK90"
"I178",2011,90,55,1012011,210,"A","O","P",2,"ROB",1,"P","Y","Y","Y","ROB","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","Y","N","Y","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y",90,90,"N","N"," "," ",NA,"M","Q",10281992,18,5,11,170,"BK","BR","T"," ","R",NA,NA,"STREET"," "," ","SCHOLES STREET","LORIMER STREET",NA,"BROOKLYN",NA,NA,90,"H"," ",NA,998550,197336,"CM",1,85,1,1,2011,2,10,-73.948421,40.708306,1293865800,172,"East Williamsburg","BK90"
"I179",2011,90,58,1012011,210,"A","O","P",2,"ROB",1,"V","Y","Y","Y","ROB","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","Y","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y",90,90,"N","N"," "," ",NA,"M","Q",11041994,16,5,2,130,"BK","BR","T"," ","R",NA,NA,"STREET"," "," ","SCHOLES STREET","LORIMER STREET",NA,"BROOKLYN",NA,NA,90,"H"," ",NA,998550,197336,"CM",1,85,1,1,2011,2,10,-73.948421,40.708306,1293865800,173,"East Williamsburg","BK90"
"I180",2011,90,53,1012011,210,"A","O","P",2,"ROB",1,"P","Y","Y","Y","ROB","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","Y","Y","N","Y","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y",90,90,"N","N"," "," ",NA,"M","Q",12111991,19,6,0,160,"BK","BR","T"," ","R",NA,NA,"STREET"," "," ","SCHOLES STREET","LORIMER STREET",NA,"BROOKLYN",NA,NA,90,"H"," ",NA,998550,197336,"CM",1,85,1,1,2011,2,10,-73.948421,40.708306,1293865800,174,"East Williamsburg","BK90"
"I181",2011,94,20,1012011,210,"1","O","P",1,"FELONY",10,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","Y","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",94,94,"N","N"," "," ",NA,"M","W",12311900,25,5,8,181,"BR","BR","M"," ","R",NA,NA,"STREET","121","BEADEL STREET","PORTER AVENUE","VANDERVORT AVENUE",NA,"BROOKLYN",NA,NA,94,"A","2",NA,1001984,202377,"CM",1,46,1,1,2011,2,10,-73.936021,40.722137,1293865800,175,"East Williamsburg","BK90"
"I182",2011,113,15,1012011,210,"A","O","P",1,"CPW",5,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N",113,113,"Y","Y"," "," ",NA,"M","W",12311900,34,6,0,200,"BR","BR","M"," ","R",NA,NA,"STREET"," "," ","137 AVENUE","FARMERS BOULEVARD",NA,"QUEENS",NA,NA,113,"D"," ",NA,1049760,184785,"CM",1,20,1,1,2011,2,10,-73.763834,40.673626,1293865800,176,"Springfield Gardens North","QN02"
"I183",2011,60,9,1012011,211,"1","I","T",7,"FELONY",5,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N",871,871,"N","N"," "," ",NA,"M","B",12311900,18,5,8,170,"BK","BR","T"," ","R",NA,NA,"STILLWELL AVE"," "," ","SURF AVENUE","STILLWELL AVENUE",NA,"BROOKLYN",NA,NA,60,"E"," ",NA,989472,148971,"CM",1,45,1,1,2011,2,11,-73.981202,40.575565,1293865860,177,"Seagate-Coney Island","BK21"
"I184",2011,23,112,1012011,212,"1","O","P",1,"CPW",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N",23,23,"Y","N"," "," ",NA,"M","B",12311900,23,5,10,160,"BK","BR","M"," ","R",NA,NA,"STREET"," "," ","3 AVENUE","EAST 101 STREET",NA,"MANHATTAN",NA,NA,23,"B"," ",NA,998926,226510,"CM",1,20,1,1,2011,2,12,-73.947001,40.788381,1293865920,178,"East Harlem South","MN33"
"I185",2011,42,5,1012011,213,"A","O","P",1,"FEL",5,"P","Y","Y","N"," ","Y","10-125 2(B)",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N",42,138,"N","N"," "," ",NA,"M","B",1011976,35,6,0,210,"BK","BR","M"," ","R",NA,NA,"SIDEWALK","1717","VYSE AVENUE","EAST 174 STREET","EAST 173 STREET",NA,"BRONX",NA,NA,42,"D"," ",NA,1015678,243882,"CM",1,20,1,1,2011,2,13,-73.886424,40.836019,1293865980,179,"Crotona Park East","BX75"
"I186",2011,42,4,1012011,213,"A","O","P",1,"FEL",5,"P","Y","Y","N"," ","Y","10-125 (2B) AC",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N",42,138,"N","N"," "," ",NA,"M","B",11011979,31,5,6,150,"BK","BR","T"," ","R",NA,NA,"SIDEWALK","1717","VYSE AVENUE","EAST 174 STREET","EAST 173 STREET",NA,"BRONX",NA,NA,42,"D"," ",NA,1015678,243882,"CM",1,20,1,1,2011,2,13,-73.886424,40.836019,1293865980,180,"Crotona Park East","BX75"
"I187",2011,103,46,1012011,215,"1","O","P",1,"FEL",20,"P","Y","N","N"," ","Y","16-118",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","Y","N","N","N","N","N","N","Y","Y","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","Y",172,172,"Y","N"," "," ",NA,"M","A",4161967,43,5,5,200,"BK","BR","H"," ","R",NA,NA,"STREET"," "," ","110 AVENUE","164 STREET",NA,"QUEENS",NA,NA,103,"H","13",NA,1043010,192093,"CM",1,20,1,1,2011,2,15,-73.788104,40.693732,1293866100,181,"South Jamaica","QN01"
"I188",2011,101,10,1012011,215,"A","O","P",2,"FELONY",5,"V","Y","N","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",101,101,"Y","N","V","S",NA,"M","B",1291986,25,5,10,170,"BK","BR","T"," ","R",NA,NA,"STREET"," ","HOLLYWOOD COURT","DEAD END","MCBRIDE STREET",NA,"QUEENS",NA,NA,101,"C"," ",NA,1051504,159619,"CM",1,20,1,1,2011,2,15,-73.757798,40.604538,1293866100,182,"Far Rockaway-Bayswater","QN15"
"I189",2011,42,10,1012011,215,"A","O","P",1,"FEL",5,"R","Y","Y","N"," ","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N",42,42,"Y","N"," "," ",NA,"M","B",1311989,21,5,11,180,"BK","BR","M"," ","R",NA,NA,"STREET"," "," ","EAST 170 STREET","WEBSTER AVENUE",NA,"BRONX",NA,NA,42,"B"," ",NA,1009873,243953,"CM",1,20,1,1,2011,2,15,-73.907402,40.836232,1293866100,183,"Claremont-Bathgate","BX01"
"I190",2011,26,370,1012011,215,"1","O","P",1,"CPW",3,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",26,26,"N","N"," "," ",NA,"M","B",5271992,18,5,7,165,"BK","BR","T"," ","R",NA,NA,"PARK"," "," ","WEST 124 STREET","MORNINGSIDE AVENUE",NA,"MANHATTAN",NA,NA,26,"A"," ",NA,996842,234635,"CM",1,20,1,1,2011,2,15,-73.954512,40.810685,1293866100,184,"Morningside Heights","MN09"
"I191",2011,23,209,1012011,215,"1","O","H",1,"FELONY",4,"V","Y","Y","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","Y","Y","N","N","N","N","Y","Y","N","Y","N","Y","N","Y","N","Y","N","Y","Y","N","N","Y","N","N","N","N","N",23,23,"Y","N"," "," ",NA,"M","B",12311900,22,5,6,170,"BK","BR","M"," ","R",NA,NA,"WALKWAY"," "," ","1 AVENUE","EAST 104 STREET",NA,"MANHATTAN",NA,NA,23,"A"," ",NA,1000583,226488,"CM",1,9,1,1,2011,2,15,-73.941017,40.788318,1293866100,185,"East Harlem South","MN33"
