"unix_time","race","arstmade","lat","lng"
1296572700,"W","N",40.737283,-73.998776
1296572820,"U","N",40.679262,-73.928675
1296572880,"Z","N",40.685465,-73.950591
1296573000,"Q","N",40.699391,-73.919374
1296573000,"Q","N",40.714441,-73.831257
1296573300,"Q","N",40.714441,-73.831257
1296573300,"W","N",40.75219,-73.993463
1296573600,"B","N",40.668797,-73.93112
1296573600,"B","N",40.676801,-73.748061
1296573600,"B","N",40.879748,-73.884661
1296573600,"W","N",40.771148,-73.905438
1296574200,"Q","N",40.670734,-73.93372
1296574200,"W","N",40.672148,-73.84317
1296574320,"Q","N",40.818727,-73.850184
1296574740,"B","N",40.720628,-74.005209
1296574800,"B","N",40.674207,-73.72754
1296574800,"B","N",40.703989,-73.798545
1296574800,"B","N",40.674058,-73.858076
1296574800,"B","N",40.811049,-73.945401
1296574800,"Q","N",40.703115,-73.921581
1296574800,"Q","N",40.717175,-73.988903
1296574800,"Q","N",40.717175,-73.988903
1296575100,"B","N",40.750016,-73.991345
1296575100,"B","Y",40.636918,-74.139639
1296575100,"Q","N",40.634572,-74.141818
1296575280,"B","N",40.70222,-73.766012
1296575400,"B","N",40.815119,-73.958699
1296575400,"B","N",40.815119,-73.958699
1296575400,"B","N",40.711609,-73.957533
1296575400,"B","N",40.815119,-73.958699
1296575400,"B","N",40.785866,-73.950928
1296575400,"Q","N",40.828384,-73.874303
1296575400,"W","N",40.60913,-73.957404
1296575700,"Q","N",40.769352,-73.832576
1296576000,"B","N",40.594525,-73.934005
1296576000,"B","N",40.601956,-73.745405
1296576000,"B","N",NA,NA
1296576000,"P","N",40.827811,-73.925929
1296576000,"Q","N",40.701403,-73.918571
1296576000,"W","N",40.598184,-74.066005
1296576000,"W","N",40.598184,-74.066005
1296576120,"B","N",40.884727,-73.862158
1296576120,"B","N",40.884727,-73.862158
1296576120,"B","N",40.884727,-73.862158
1296576360,"B","N",40.691222,-73.952765
1296576360,"B","N",40.685687,-73.991158
1296576420,"B","N",40.69329,-73.990642
1296576600,"B","N",40.598137,-74.125453
1296576600,"B","N",40.598137,-74.125453
1296576600,"B","N",40.770608,-73.7797
1296576600,"B","N",40.770608,-73.7797
1296576600,"B","N",40.770608,-73.7797
1296576600,"Q","N",40.598137,-74.125453
1296576600,"Q","N",40.691222,-73.952765
1296576600,"Q","N",40.770608,-73.7797
1296576600,"W","N",40.770608,-73.7797
1296576600,"Z","N",40.598137,-74.125453
1296577020,"Q","N",40.671714,-73.888193
1296577200,"B","N",40.721588,-73.731011
1296577200,"W","N",40.711534,-74.010464
1296577500,"B","N",40.721588,-73.731011
1296577500,"B","N",40.658528,-73.939568
1296577500,"Q","N",40.821773,-73.863083
1296577800,"B","N",40.606381,-73.754708
1296577800,"B","N",40.669683,-73.88236
1296577800,"B","N",40.606381,-73.754708
1296577800,"B","N",40.694406,-73.763501
1296577800,"B","N",40.688235,-73.761954
1296577800,"Q","N",40.827171,-73.896221
1296577800,"Q","N",40.827171,-73.896221
1296578040,"B","Y",40.841354,-73.880325
1296578100,"B","N",40.663686,-73.888924
1296578100,"B","N",40.744782,-73.932607
1296578100,"B","N",40.744782,-73.932607
1296578100,"Q","N",40.762755,-73.833286
1296578220,"Q","N",40.739836,-73.867145
1296578340,"B","N",40.685185,-73.920448
1296578400,"B","N",40.694963,-73.939776
1296578400,"B","N",40.694963,-73.939776
1296578400,"B","N",40.694963,-73.939776
1296578400,"Q","N",40.622022,-74.005637
1296578400,"W","N",40.622022,-74.005637
1296578700,"B","Y",40.845429,-73.913975
1296578700,"B","N",NA,NA
1296579000,"W","N",40.587305,-73.960349
1296579000,"B","N",40.750195,-73.939824
1296579000,"B","N",40.664061,-73.89868
1296579000,"B","N",40.794808,-73.944406
1296579000,"P","N",40.750195,-73.939824
1296579000,"Q","N",NA,NA
1296579180,"Q","N",40.642048,-74.075327
1296579540,"B","Y",40.811875,-73.95735
1296579600,"B","N",40.75219,-73.993463
1296579600,"P","N",40.639308,-74.016362
1296579600,"Q","N",40.638899,-74.016769
1296579900,"Q","N",40.622573,-74.015824
1296579900,"Q","N",40.879748,-73.884661
1296579960,"Q","Y",40.827171,-73.896221
1296580080,"B","N",40.664262,-73.893926
1296580080,"B","N",40.664262,-73.893926
1296580080,"B","N",40.664262,-73.893926
1296580200,"B","N",40.634994,-74.137358
1296580200,"Q","N",40.759569,-73.830139
1296580200,"Q","N",40.794808,-73.944406
1296580260,"W","N",40.734931,-73.957399
1296580380,"W","N",40.683085,-73.993488
1296580380,"W","Y",40.683085,-73.993488
1296580500,"B","N",40.673378,-73.88584
1296580500,"B","N",40.673378,-73.88584
1296580500,"B","N",40.703427,-73.740123
1296580500,"B","N",40.660137,-73.883163
1296580500,"B","N",40.694573,-73.822493
1296580500,"B","N",40.751441,-73.976049
1296580500,"Q","N",40.70766,-73.913435
1296580500,"Q","N",40.70766,-73.913435
1296580500,"Q","N",40.70766,-73.913435
1296580500,"Q","Y",40.734931,-73.957399
1296580500,"Q","Y",40.70766,-73.913435
1296580680,"B","N",40.853941,-73.914676
1296580800,"A","N",40.759569,-73.830139
1296580800,"A","N",40.759569,-73.830139
1296580800,"B","N",40.841354,-73.880325
1296580800,"B","N",40.634994,-74.137358
1296580800,"P","Y",NA,NA
1296580800,"Q","Y",NA,NA
1296580800,"Q","Y",NA,NA
1296580800,"Q","N",40.634994,-74.137358
1296580800,"Q","N",40.743156,-73.918701
1296580800,"W","N",40.595326,-73.993471
1296580800,"W","N",40.595326,-73.993471
1296580860,"B","N",40.721588,-73.731011
1296580860,"B","N",40.721588,-73.731011
1296580860,"B","N",40.634566,-74.117199
1296580860,"B","N",40.634566,-74.117199
1296581400,"B","N",40.795456,-73.965628
1296581400,"Q","N",40.741881,-73.859884
1296581400,"W","N",40.780693,-73.946592
1296581520,"Q","N",40.75219,-73.993463
1296581580,"B","N",40.693148,-73.995081
1296581700,"A","N",40.707715,-73.802787
1296581700,"B","N",40.658616,-73.885591
1296581700,"P","N",40.707715,-73.802787
1296581700,"Q","N",40.707715,-73.802787
1296581700,"Q","N",40.707715,-73.802787
1296581700,"U","N",40.713135,-74.004058
1296581760,"B","N",40.666296,-73.894438
1296582000,"A","N",NA,NA
1296582000,"Q","N",NA,NA
1296582000,"Q","N",40.747403,-73.776601
1296582120,"B","N",40.703222,-73.940779
1296582300,"B","N",40.710427,-73.768699
1296582300,"B","N",40.756474,-73.947265
1296582300,"B","N",NA,NA
1296582300,"B","N",40.631849,-73.921456
1296582300,"Q","N",40.641185,-74.014395
1296582300,"Q","N",40.760512,-73.829133
1296582300,"Q","N",40.649269,-74.009665
1296582540,"B","N",40.672091,-73.947515
1296582600,"Q","Y",40.827689,-73.866203
1296582600,"B","N",40.841485,-73.891124
1296582600,"Q","N",40.759569,-73.830139
1296582600,"Q","N",40.827689,-73.866203
1296582600,"W","N",40.714441,-73.831257
1296582780,"W","N",40.620949,-74.023695
1296582780,"W","N",40.620949,-74.023695
1296582900,"B","Y",40.710413,-73.768692
1296582900,"B","Y",40.710413,-73.768692
1296582900,"B","N",NA,NA
1296582900,"B","Y",40.710413,-73.768692
1296582900,"B","N",40.710427,-73.768699
1296582900,"B","N",40.710427,-73.768699
1296582900,"Q","N",40.620949,-74.023695
1296582960,"P","N",40.72143,-73.747676
1296583020,"B","N",40.75219,-73.993463
1296583140,"Q","N",40.574159,-74.116682
1296583140,"W","N",40.574159,-74.116682
1296583200,"A","N",40.763042,-73.811225
1296583200,"B","N",40.680351,-73.94867
1296583200,"B","N",NA,NA
1296583200,"B","N",NA,NA
1296583200,"B","N",40.710427,-73.768699
1296583200,"B","N",40.710427,-73.768699
1296583200,"B","N",40.710427,-73.768699
1296583200,"W","N",40.837947,-73.833636
1296583500,"B","Y",40.659534,-73.959812
1296583500,"B","N",40.670828,-73.935566
1296583500,"B","N",40.831875,-73.866354
1296583500,"B","N",40.642004,-73.898829
1296583500,"B","N",40.831875,-73.866354
1296583500,"B","N",40.667039,-73.757315
1296583680,"B","N",40.813376,-73.956269
1296583680,"B","N",40.813376,-73.956269
1296583680,"B","N",40.813376,-73.956269
1296583800,"B","N",40.829686,-73.86776
1296583800,"B","Y",40.725905,-73.739303
1296583800,"B","N",40.88386,-73.855885
1296583800,"B","N",40.75219,-73.993463
1296583800,"Q","N",40.879748,-73.884661
1296583800,"Q","N",40.701831,-73.919321
1296583800,"Z","N",40.621275,-74.080519
1296584100,"Q","N",40.694963,-73.939776
1296584340,"Q","N",40.674122,-73.880802
1296584400,"B","N",40.62877,-73.918242
1296584400,"B","N",40.606381,-73.754708
1296584400,"Z","N",40.636095,-74.137324
1296584640,"A","N",40.670178,-73.845939
1296584700,"B","N",40.807609,-73.913395
1296585000,"B","N",40.674011,-73.938941
1296585000,"B","N",40.674011,-73.938941
1296585000,"B","N",40.674011,-73.938941
1296585000,"B","N",40.824059,-73.899799
1296585000,"B","N",40.674011,-73.938941
1296585000,"B","N",40.746176,-73.994691
1296585000,"B","N",40.746176,-73.994691
1296585060,"Q","N",40.695966,-73.992711
1296585240,"B","N",40.666481,-73.904001
1296585300,"A","N",40.88302,-73.853243
1296585300,"I","N",40.70722,-73.789569
1296585300,"P","N",40.75219,-73.993463
1296585300,"Q","N",40.75219,-73.993463
1296585300,"W","N",40.630021,-74.109445
1296585600,"A","N",40.692203,-73.861816
1296585600,"Q","N",40.671046,-73.892711
1296585780,"B","N",40.605936,-73.758275
1296585900,"B","N",40.709998,-73.792622
1296585900,"B","N",40.60202,-73.97051
1296585900,"B","N",40.903428,-73.850373
1296586020,"Q","N",40.844343,-73.914742
1296586080,"Z","Y",40.835927,-73.902907
1296586140,"P","N",40.83406,-73.944879
1296586200,"A","N",40.755523,-73.833398
1296586200,"A","N",40.755523,-73.833398
1296586200,"B","N",40.667766,-73.895225
1296586200,"B","N",40.701135,-73.993053
1296586200,"B","N",40.762226,-73.968186
1296586200,"Q","N",40.813256,-73.930277
1296586200,"W","N",40.727228,-73.710499
1296586380,"B","Y",40.684442,-73.977717
1296586380,"Q","N",40.668797,-73.93112
1296586380,"Q","N",40.748457,-73.876147
1296586440,"Q","N",40.797944,-73.942121
1296586500,"B","N",40.876046,-73.841073
1296586500,"B","N",40.668285,-73.884529
1296586620,"B","N",40.682057,-73.982928
1296586620,"B","N",NA,NA
1296586680,"B","N",40.668797,-73.93112
1296586740,"B","N",40.840602,-73.911512
1296586800,"Q","Y",40.682685,-73.910067
1296586800,"Z","N",40.700725,-73.941931
1296586800,"B","N",40.703433,-73.740498
1296586800,"B","Y",40.754706,-73.781651
1296586800,"B","N",40.720376,-74.003261
1296586800,"B","N",40.692324,-73.919873
1296586800,"B","Y",40.682685,-73.910067
1296586800,"B","N",40.834341,-73.896965
1296586800,"B","N",40.593807,-73.940609
1296586800,"B","N",40.664804,-73.904634
1296586800,"P","N",40.705459,-73.794894
1296586800,"Q","N",40.703238,-73.926139
1296586800,"Q","N",40.63645,-74.015737
1296586800,"Q","N",40.642865,-74.012647
1296586800,"W","Y",40.754706,-73.781651
1296586860,"B","N",40.664804,-73.904634
1296586920,"U","N",40.611252,-74.000126
1296586920,"W","N",40.611252,-74.000126
1296586980,"A","Y",40.746903,-73.83469
1296586980,"B","N",40.75099,-73.990623
1296587100,"B","N",40.666452,-73.757631
1296587100,"B","N",40.680927,-73.789075
1296587100,"Q","N",40.66531,-73.890298
1296587160,"Q","N",40.645909,-74.01316
1296587340,"B","N",40.674603,-73.981776
1296587400,"B","N",40.680067,-73.75297
1296587400,"B","N",40.5953,-73.757143
1296587400,"B","N",40.680067,-73.75297
1296587400,"B","N",40.680067,-73.75297
1296587400,"P","N",40.66896,-73.915565
1296587640,"Q","N",40.826529,-73.874874
1296587700,"B","N",40.667438,-73.86486
1296587700,"B","N",40.700725,-73.941931
1296587700,"Q","N",NA,NA
1296588000,"B","N",NA,NA
1296588000,"B","Y",40.76975,-73.960601
1296588000,"B","N",40.673149,-73.89619
1296588000,"B","N",40.676932,-73.899973
1296588000,"B","N",40.676932,-73.899973
1296588000,"Q","N",40.83406,-73.944879
1296588000,"W","N",40.766103,-73.919655
1296588000,"W","N",40.726685,-73.82182
1296588000,"W","N",40.601733,-73.935031
1296588240,"B","N",40.667283,-73.898549
1296588300,"B","N",NA,NA
1296588300,"B","N",40.619583,-73.958402
1296588300,"B","N",40.619583,-73.958402
1296588300,"B","N",40.619583,-73.958402
1296588300,"Q","N",40.688386,-73.910276
1296588300,"W","N",40.838147,-73.833082
1296588300,"W","N",40.624654,-73.999319
1296588300,"W","N",40.624654,-73.999319
1296588300,"Z","N",40.619583,-73.958402
1296588480,"B","Y",40.804375,-73.93742
1296588480,"B","N",40.665034,-73.892133
1296588600,"B","Y",40.70274,-73.798416
1296588600,"B","N",40.670321,-73.892539
1296588600,"B","N",40.688386,-73.910276
1296588600,"B","N",40.75099,-73.990623
1296588600,"Q","Y",NA,NA
1296588600,"Q","N",40.636525,-74.123403
1296588600,"Q","N",40.676932,-73.899973
1296588600,"Q","Y",NA,NA
1296588600,"U","N",40.796465,-73.972045
1296588600,"W","N",40.796465,-73.972045
1296588600,"W","N",40.624654,-73.999319
1296588780,"Q","N",40.861349,-73.897729
1296588900,"B","Y",40.664408,-73.893965
1296588900,"B","N",40.661568,-73.904783
1296588900,"Q","N",40.688256,-73.855644
1296588900,"Q","N",40.830545,-73.913643
1296589080,"P","N",40.798784,-73.963213
1296589200,"B","N",40.677586,-73.7887
1296589200,"B","N",40.699309,-73.757352
1296589200,"B","N",40.687184,-73.976591
1296589200,"B","N",40.825385,-73.926181
1296589200,"B","N",40.699309,-73.757352
1296589200,"Q","N",40.673713,-73.90115
1296589200,"B","N",40.687184,-73.976591
1296589200,"B","N",40.687184,-73.976591
1296589320,"Q","N",40.743758,-73.825672
1296589320,"Q","N",40.743758,-73.825672
1296589440,"B","N",40.834508,-73.917707
1296589500,"B","N",40.853815,-73.907331
1296589500,"W","Y",40.582049,-73.821871
1296589500,"B","N",40.667624,-73.896285
1296589500,"B","N",40.667624,-73.896285
1296589500,"B","N",40.667119,-73.866976
1296589500,"B","N",40.828665,-73.878093
1296589500,"P","N",40.667624,-73.896285
1296589500,"Q","N",40.828665,-73.878093
1296589500,"Q","N",40.766912,-73.936365
1296589680,"B","N",40.75099,-73.990623
1296589680,"W","Y",40.700105,-73.947248
1296589740,"B","N",NA,NA
1296589800,"A","N",40.697362,-73.791814
1296589800,"A","N",40.667159,-73.89568
1296589800,"B","N",40.83026,-73.914851
1296589800,"B","N",40.667159,-73.89568
1296589800,"B","N",40.832263,-73.913681
1296589800,"Q","N",40.804419,-73.955368
1296589800,"Q","N",40.641185,-74.014395
1296589980,"Q","N",40.751419,-73.884605
1296590100,"B","N",40.667159,-73.89568
1296590100,"B","N",40.639986,-73.948412
1296590100,"B","N",NA,NA
1296590100,"B","N",40.667236,-73.895676
1296590100,"B","N",40.693081,-73.762431
1296590100,"B","N",40.664444,-73.907075
1296590100,"Q","N",NA,NA
1296590100,"Q","N",40.667159,-73.89568
1296590100,"U","Y",40.668241,-73.920126
1296590220,"Q","N",40.821904,-73.890325
1296590280,"B","N",40.691099,-73.927693
1296590400,"Q","N",40.819693,-73.901601
1296590400,"B","N",40.667416,-73.864914
1296590400,"B","N",40.585118,-73.987417
1296590400,"B","N",40.83026,-73.914851
1296590400,"B","Y",40.823377,-73.909111
1296590400,"B","N",40.703246,-73.800556
1296590400,"B","N",40.702324,-73.807051
1296590400,"B","N",40.823377,-73.909111
1296590400,"B","N",40.823377,-73.909111
1296590400,"B","N",40.650807,-73.949572
1296590400,"B","N",40.830838,-73.916592
1296590400,"B","N",40.761172,-73.93498
1296590400,"B","N",40.633865,-73.91981
1296590400,"P","N",40.823377,-73.909111
1296590400,"Q","N",40.839524,-73.9158
1296590400,"Q","N",40.642048,-74.075327
1296590400,"W","N",40.763008,-73.875311
1296590400,"W","N",40.763008,-73.875311
1296590400,"W","N",40.763008,-73.875311
1296590400,"W","N",40.807772,-73.945483
1296590520,"B","N",NA,NA
1296590580,"Q","N",40.839552,-73.915941
1296590640,"B","N",40.794651,-73.971786
1296590700,"W","N",40.634645,-74.157018
1296590700,"A","N",40.736752,-73.877659
1296590700,"Q","N",40.594796,-74.079461
1296590700,"Q","N",40.594796,-74.079461
1296590700,"Q","N",40.817369,-73.902576
1296590700,"Q","N",40.817369,-73.902576
1296591000,"B","N",40.606089,-73.759103
1296591000,"B","N",40.711534,-74.010464
1296591000,"Q","N",40.713956,-73.957932
1296591000,"Q","N",40.745419,-73.855466
1296591000,"W","N",40.606089,-73.759103
1296591060,"B","N",40.831187,-73.913278
1296591300,"Q","N",40.667159,-73.89568
1296591300,"B","N",40.669992,-73.859112
1296591300,"B","N",40.634482,-73.918851
1296591300,"B","N",40.684052,-73.977457
1296591300,"B","N",40.678364,-73.779479
1296591300,"Q","N",40.667159,-73.89568
1296591300,"Q","N",NA,NA
1296591600,"Q","N",40.762226,-73.968186
1296591600,"B","N",40.733888,-74.005394
1296591600,"B","N",40.672696,-73.890509
1296591600,"B","Y",40.676932,-73.899973
1296591600,"B","Y",40.750783,-73.901064
1296591600,"B","N",40.681971,-73.928867
1296591600,"B","N",NA,NA
1296591600,"B","N",40.681971,-73.928867
1296591600,"B","N",40.804369,-73.935325
1296591600,"B","N",40.672696,-73.890509
1296591600,"B","N",NA,NA
1296591600,"B","N",40.577945,-74.102315
1296591600,"Q","Y",40.762429,-73.934344
1296591600,"Q","N",40.706632,-73.806588
1296591600,"Q","N",40.706632,-73.806588
1296591600,"Q","Y",40.761166,-73.934966
1296591600,"Z","N",40.706632,-73.806588
1296591660,"A","N",40.596447,-73.958478
1296591660,"W","N",40.596447,-73.958478
1296591720,"B","Y",NA,NA
1296591720,"B","N",40.822433,-73.923756
1296591720,"B","N",40.822433,-73.923756
1296591900,"P","N",40.623251,-74.083825
1296591900,"B","N",40.667159,-73.89568
1296591900,"B","N",40.669188,-73.90528
1296591900,"B","N",40.682685,-73.910067
1296591900,"B","N",40.804369,-73.935325
1296591900,"P","N",40.623251,-74.083825
1296592080,"B","N",40.679938,-73.941207
1296592080,"B","N",40.708048,-73.795424
1296592080,"B","N",40.708048,-73.795424
1296592200,"B","N",40.68949,-73.922069
1296592200,"P","N",NA,NA
1296592200,"Q","N",40.672715,-73.890314
1296592200,"Q","N",40.827277,-73.904907
1296592200,"Q","N",40.672715,-73.890314
1296592200,"Q","N",40.807772,-73.945483
1296592200,"W","N",40.776221,-73.975953
1296592200,"W","N",40.714026,-73.960161
1296592200,"W","N",40.62789,-74.036302
1296592380,"Q","N",NA,NA
1296592440,"B","N",40.672715,-73.890314
1296592500,"B","N",40.688993,-73.945025
1296592500,"Q","N",40.83511,-73.919445
1296592500,"B","N",40.667423,-73.923998
1296592500,"B","N",40.671867,-73.892904
